photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
WB1_23_0077_S_1,WB1_23_0077,118,data/Bombus/terrain/extraction/light/images/WB1_23_0077_S_1.jpg,OK,0.004529426447647052,0,,0.0010
WB1_23_0077_S_2,WB1_23_0077,119,data/Bombus/terrain/extraction/light/images/WB1_23_0077_S_2.jpg,OK,0.004528747128065693,0,,0.0010
WB1_23_0077_S_3,WB1_23_0077,120,data/Bombus/terrain/extraction/light/images/WB1_23_0077_S_3.jpg,OK,0.004557132173241104,0,,0.0010
WB1_23_0078_S_1,WB1_23_0078,121,data/Bombus/terrain/extraction/light/images/WB1_23_0078_S_1.jpg,OK,0.00467970890653432,1,,0.0011
WB1_23_0078_S_2,WB1_23_0078,122,data/Bombus/terrain/extraction/light/images/WB1_23_0078_S_2.jpg,OK,0.0045054100947020835,0,,0.0010
WB1_23_0078_S_3,WB1_23_0078,123,data/Bombus/terrain/extraction/light/images/WB1_23_0078_S_3.jpg,OK,0.004554885081949845,0,,0.0010
WB1_23_0079_S_1,WB1_23_0079,124,data/Bombus/terrain/extraction/light/images/WB1_23_0079_S_1.jpg,OK,0.004443091936537534,0,,0.0010
WB1_23_0079_S_2,WB1_23_0079,125,data/Bombus/terrain/extraction/light/images/WB1_23_0079_S_2.jpg,OK,0.004420053757346606,0,,0.0010
WB1_23_0079_S_3,WB1_23_0079,126,data/Bombus/terrain/extraction/light/images/WB1_23_0079_S_3.jpg,OK,0.004478226299783571,0,,0.0010
WB1_23_0080_S_1,WB1_23_0080,127,data/Bombus/terrain/extraction/light/images/WB1_23_0080_S_1.jpg,OK,0.004772006242640644,0,,0.0010
WB1_23_0080_S_2,WB1_23_0080,128,data/Bombus/terrain/extraction/light/images/WB1_23_0080_S_2.jpg,OK,0.004664754117468322,0,,0.0010
WB1_23_0080_S_3,WB1_23_0080,129,data/Bombus/terrain/extraction/light/images/WB1_23_0080_S_3.jpg,OK,0.0046292787313850815,0,,0.0010
WB1_23_0081_S_1,WB1_23_0081,130,data/Bombus/terrain/extraction/light/images/WB1_23_0081_S_1.jpg,OK,0.004583777762432514,0,,0.0010
WB1_23_0081_S_2,WB1_23_0081,131,data/Bombus/terrain/extraction/light/images/WB1_23_0081_S_2.jpg,OK,0.004603641858055032,0,,0.0010
WB1_23_0081_S_3,WB1_23_0081,132,data/Bombus/terrain/extraction/light/images/WB1_23_0081_S_3.jpg,OK,0.004639608103585368,0,,0.0010
WB1_23_0082_S_1,WB1_23_0082,133,data/Bombus/terrain/extraction/light/images/WB1_23_0082_S_1.jpg,OK,0.004573042022634049,0,,0.0010
WB1_23_0082_S_2,WB1_23_0082,134,data/Bombus/terrain/extraction/light/images/WB1_23_0082_S_2.jpg,OK,0.004525598604790523,0,,0.0010
WB1_23_0082_S_3,WB1_23_0082,135,data/Bombus/terrain/extraction/light/images/WB1_23_0082_S_3.jpg,OK,0.004554809432928551,0,,0.0010
WB1_23_0083_S_1,WB1_23_0083,136,data/Bombus/terrain/extraction/light/images/WB1_23_0083_S_1.jpg,OK,0.004514229663725462,0,,0.0010
WB1_23_0083_S_2,WB1_23_0083,137,data/Bombus/terrain/extraction/light/images/WB1_23_0083_S_2.jpg,OK,0.004560892196917069,0,,0.0010
WB1_23_0083_S_3,WB1_23_0083,138,data/Bombus/terrain/extraction/light/images/WB1_23_0083_S_3.jpg,OK,0.004579316578223671,0,,0.0010
WB1_23_0084_S_1,WB1_23_0084,139,data/Bombus/terrain/extraction/light/images/WB1_23_0084_S_1.jpg,OK,0.004748064968970254,0,,0.0010
WB1_23_0084_S_2,WB1_23_0084,140,data/Bombus/terrain/extraction/light/images/WB1_23_0084_S_2.jpg,OK,0.0046170445748802925,0,,0.0010
WB1_23_0084_S_3,WB1_23_0084,141,data/Bombus/terrain/extraction/light/images/WB1_23_0084_S_3.jpg,OK,0.004588293992318273,0,,0.0009
WB1_23_0085_S_1,WB1_23_0085,142,data/Bombus/terrain/extraction/light/images/WB1_23_0085_S_1.jpg,OK,0.0045674561971369545,0,,0.0010
WB1_23_0085_S_2,WB1_23_0085,143,data/Bombus/terrain/extraction/light/images/WB1_23_0085_S_2.jpg,OK,0.004450460564093248,0,,0.0010
WB1_23_0085_S_3,WB1_23_0085,144,data/Bombus/terrain/extraction/light/images/WB1_23_0085_S_3.jpg,OK,0.004571461792003792,0,,0.0010
WB1_23_0086_S_1,WB1_23_0086,145,data/Bombus/terrain/extraction/light/images/WB1_23_0086_S_1.jpg,OK,0.004477279852493717,0,,0.0011
WB1_23_0086_S_2,WB1_23_0086,146,data/Bombus/terrain/extraction/light/images/WB1_23_0086_S_2.jpg,OK,0.00449090849790203,0,,0.0011
