photo_id,inv_id,status,error_reason,confidence,n_detections,x1,y1,x2,y2,x3,y3,x4,y4,processing_time_s,processed_at
ISSERTES_0104_S_3,ISSERTES_0104,OK,,0.9672,1,0.51100117,0.46696001,0.51326698,0.38483804,0.25783047,0.38087365,0.25556466,0.46299562,0.1232,2026-09-10T14:47:11+00:00
ISSERTES_0105_P_1,ISSERTES_0105,OK,,0.9352,1,0.62634683,0.55710280,0.62737131,0.40258396,0.35191083,0.39933729,0.35088637,0.55385613,0.1449,2026-09-10T14:47:12+00:00
ISSERTES_0105_P_2,ISSERTES_0105,OK,,0.9302,1,0.64499265,0.55870110,0.64507395,0.40480155,0.37141913,0.40454435,0.37133777,0.55844390,0.1432,2026-09-10T14:47:12+00:00
ISSERTES_0105_S_1,ISSERTES_0105,OK,,0.9428,1,0.60198128,0.51318538,0.60156107,0.40164813,0.25034237,0.40239251,0.25076258,0.51392978,0.1249,2026-09-10T14:47:12+00:00
ISSERTES_0105_S_2,ISSERTES_0105,OK,,0.8810,1,0.58337241,0.54135001,0.58737451,0.43828449,0.25526598,0.43103057,0.25126389,0.53409606,0.1252,2026-09-10T14:47:12+00:00
ISSERTES_0105_S_3,ISSERTES_0105,OK,,0.9170,1,0.51044530,0.53815299,0.50921303,0.43366948,0.17528814,0.43588477,0.17652044,0.54036826,0.1252,2026-09-10T14:47:12+00:00
ISSERTES_0106_P_1,ISSERTES_0106,OK,,0.9213,1,0.63881868,0.58122468,0.64133400,0.43979695,0.39278477,0.43193835,0.39026949,0.57336599,0.1470,2026-09-10T14:47:12+00:00
ISSERTES_0106_P_2,ISSERTES_0106,OK,,0.8894,1,0.62487775,0.55905402,0.62440974,0.41565353,0.37501699,0.41710037,0.37548494,0.56050086,0.1468,2026-09-10T14:47:12+00:00
ISSERTES_0106_S_1,ISSERTES_0106,OK,,0.8770,1,0.51248473,0.55351442,0.51420885,0.45548928,0.20330584,0.45241341,0.20158176,0.55043858,0.1265,2026-09-10T14:47:12+00:00
ISSERTES_0106_S_2,ISSERTES_0106,OK,,0.9175,1,0.54718125,0.56131744,0.54709846,0.46703687,0.24401891,0.46718666,0.24410175,0.56146723,0.1255,2026-09-10T14:47:13+00:00
ISSERTES_0106_S_3,ISSERTES_0106,OK,,0.1615,1,0.49002910,0.51916963,0.48969811,0.41724446,0.17542465,0.41781855,0.17575565,0.51974368,0.1262,2026-09-10T14:47:13+00:00
ISSERTES_0107_P_1,ISSERTES_0107,OK,,0.9126,1,0.62148654,0.55619097,0.61999118,0.40799525,0.38037935,0.41229361,0.38187471,0.56048930,0.1452,2026-09-10T14:47:13+00:00
ISSERTES_0107_P_2,ISSERTES_0107,OK,,0.7445,1,0.62226552,0.54844409,0.62234634,0.39983201,0.38410133,0.39960158,0.38402048,0.54821372,0.1451,2026-09-10T14:47:13+00:00
ISSERTES_0107_S_1,ISSERTES_0107,OK,,0.7303,1,0.59886360,0.57769698,0.59957075,0.46927902,0.29261252,0.46815279,0.29190531,0.57657075,0.1239,2026-09-10T14:47:13+00:00
ISSERTES_0107_S_2,ISSERTES_0107,OK,,0.9442,1,0.58616245,0.59029847,0.58896172,0.47912249,0.26920247,0.47459379,0.26640323,0.58576977,0.1224,2026-09-10T14:47:13+00:00
ISSERTES_0107_S_3,ISSERTES_0107,OK,,0.9130,1,0.58484215,0.55912530,0.58755422,0.44271076,0.25185066,0.43831143,0.24913850,0.55472600,0.1233,2026-09-10T14:47:13+00:00
ISSERTES_0108_P_1,ISSERTES_0108,OK,,0.9422,1,0.59961545,0.55509979,0.59914130,0.42401099,0.37316698,0.42546400,0.37364110,0.55655277,0.1475,2026-09-10T14:47:14+00:00
ISSERTES_0108_P_2,ISSERTES_0108,OK,,0.9454,1,0.60711789,0.55267602,0.60538775,0.42150846,0.38146690,0.42675948,0.38319710,0.55792707,0.1483,2026-09-10T14:47:14+00:00
ISSERTES_0108_S_1,ISSERTES_0108,OK,,0.6502,2,0.52060300,0.52870852,0.52123994,0.42622149,0.21383537,0.42514694,0.21319847,0.52763397,0.1236,2026-09-10T14:47:14+00:00
ISSERTES_0108_S_2,ISSERTES_0108,OK,,0.5037,1,0.55561149,0.52130091,0.55620879,0.41845536,0.25707537,0.41747826,0.25647813,0.52032381,0.1222,2026-09-10T14:47:14+00:00
ISSERTES_0108_S_3,ISSERTES_0108,OK,,0.9455,1,0.57234913,0.53145331,0.57633632,0.43588945,0.27972096,0.42892817,0.27573377,0.52449203,0.1226,2026-09-10T14:47:14+00:00
ISSERTES_0109_P_1,ISSERTES_0109,OK,,0.5995,1,0.62534785,0.57013971,0.62685364,0.43129316,0.38526797,0.42663535,0.38376215,0.56548190,0.1467,2026-09-10T14:47:14+00:00
ISSERTES_0109_P_2,ISSERTES_0109,OK,,0.7125,2,0.62207323,0.56446207,0.62441266,0.42481098,0.38259116,0.41760916,0.38025171,0.55726027,0.1473,2026-09-10T14:47:14+00:00
ISSERTES_0109_S_1,ISSERTES_0109,OK,,0.9015,1,0.60448897,0.49474669,0.60038209,0.39533997,0.29779369,0.40237179,0.30190054,0.50177848,0.1298,2026-09-10T14:47:14+00:00
ISSERTES_0109_S_2,ISSERTES_0109,OK,,0.6794,1,0.65386909,0.47736055,0.65440726,0.37299576,0.33205923,0.37206069,0.33152103,0.47642547,0.1233,2026-09-10T14:47:15+00:00
ISSERTES_0109_S_3,ISSERTES_0109,OK,,0.6814,1,0.62211496,0.51275802,0.61980611,0.40946820,0.30494118,0.41342720,0.30724999,0.51671702,0.1253,2026-09-10T14:47:15+00:00
ISSERTES_0110_P_1,ISSERTES_0110,OK,,0.9057,1,0.62214154,0.57884938,0.62456185,0.42896485,0.36643276,0.42155468,0.36401242,0.57143927,0.1457,2026-09-10T14:47:15+00:00
ISSERTES_0110_P_2,ISSERTES_0110,OK,,0.8661,1,0.62624151,0.56838727,0.62782556,0.41267443,0.36734033,0.40796366,0.36575630,0.56367654,0.1491,2026-09-10T14:47:15+00:00
ISSERTES_0110_S_1,ISSERTES_0110,OK,,0.9225,1,0.64465141,0.54303175,0.64448714,0.42895904,0.29932904,0.42923874,0.29949337,0.54331142,0.1268,2026-09-10T14:47:15+00:00
ISSERTES_0110_S_2,ISSERTES_0110,OK,,0.9423,1,0.63838273,0.54779440,0.63486576,0.43158689,0.28785345,0.43749440,0.29137042,0.55370194,0.1285,2026-09-10T14:47:15+00:00
ISSERTES_0110_S_3,ISSERTES_0110,OK,,0.9168,1,0.66817182,0.58199072,0.66613406,0.47451812,0.34187979,0.47797641,0.34391752,0.58544904,0.1233,2026-09-10T14:47:15+00:00
ISSERTES_0111_P_1,ISSERTES_0111,OK,,0.3523,1,0.62878513,0.56882203,0.62916911,0.43022999,0.39170682,0.42906049,0.39132288,0.56765252,0.1432,2026-09-10T14:47:16+00:00
ISSERTES_0111_P_2,ISSERTES_0111,OK,,0.4528,2,0.62920839,0.56413472,0.62948936,0.42610577,0.39263830,0.42524859,0.39235732,0.56327754,0.1432,2026-09-10T14:47:16+00:00
ISSERTES_0111_S_1,ISSERTES_0111,OK,,0.9419,1,0.71531880,0.55107522,0.71698385,0.44116187,0.38907668,0.43836758,0.38741153,0.54828095,0.1243,2026-09-10T14:47:16+00:00
ISSERTES_0111_S_2,ISSERTES_0111,OK,,0.4146,1,0.69905090,0.54873526,0.69727343,0.44891739,0.38856310,0.45200953,0.39034054,0.55182737,0.1242,2026-09-10T14:47:16+00:00
ISSERTES_0111_S_3,ISSERTES_0111,OK,,0.1170,2,0.68240386,0.53358555,0.67882884,0.43291664,0.36780795,0.43912968,0.37138301,0.53979862,0.1273,2026-09-10T14:47:16+00:00
ISSERTES_0112_P_1,ISSERTES_0112,OK,,0.9522,1,0.63822156,0.56844735,0.63927251,0.41492006,0.37902910,0.41175315,0.37797821,0.56528044,0.1473,2026-09-10T14:47:16+00:00
ISSERTES_0112_P_2,ISSERTES_0112,OK,,0.9618,1,0.64215690,0.57097167,0.64270097,0.41834566,0.38346630,0.41670281,0.38292226,0.56932878,0.1467,2026-09-10T14:47:16+00:00
ISSERTES_0112_S_1,ISSERTES_0112,OK,,0.4968,1,0.57866389,0.49602994,0.57986081,0.39314863,0.26441872,0.39108428,0.26322174,0.49396557,0.1255,2026-09-10T14:47:16+00:00
ISSERTES_0112_S_2,ISSERTES_0112,OK,,0.7728,1,0.57269704,0.50884283,0.57412463,0.40812624,0.26612687,0.40567064,0.26469937,0.50638723,0.1266,2026-09-10T14:47:17+00:00
ISSERTES_0112_S_3,ISSERTES_0112,OK,,0.9136,1,0.63103497,0.49408028,0.63445795,0.39415810,0.33016464,0.38829467,0.32674173,0.48821685,0.1257,2026-09-10T14:47:17+00:00
ISSERTES_0113_P_1,ISSERTES_0113,OK,,0.9104,1,0.62383294,0.57881457,0.62554264,0.42978078,0.36636198,0.42449489,0.36465225,0.57352871,0.1476,2026-09-10T14:47:17+00:00
ISSERTES_0113_P_2,ISSERTES_0113,OK,,0.9018,1,0.62220770,0.57050806,0.62269616,0.42317733,0.36422655,0.42165384,0.36373806,0.56898457,0.1487,2026-09-10T14:47:17+00:00
ISSERTES_0113_S_1,ISSERTES_0113,OK,,0.1236,1,0.70317692,0.45846260,0.70160097,0.35611126,0.38814941,0.35882610,0.38972533,0.46117747,0.1269,2026-09-10T14:47:17+00:00
ISSERTES_0113_S_2,ISSERTES_0113,OK,,0.2563,2,0.61882263,0.47154382,0.61555302,0.37126002,0.30612704,0.37693483,0.30939668,0.47721863,0.1267,2026-09-10T14:47:17+00:00
ISSERTES_0113_S_3,ISSERTES_0113,OK,,0.7824,1,0.60317206,0.46564835,0.59627575,0.36815545,0.29942688,0.37996697,0.30632323,0.47745985,0.1234,2026-09-10T14:47:17+00:00
ISSERTES_0114_P_1,ISSERTES_0114,OK,,0.9055,1,0.61827689,0.56785053,0.61912900,0.41581452,0.35910931,0.41322365,0.35825720,0.56525970,0.1496,2026-09-10T14:47:18+00:00
ISSERTES_0114_P_2,ISSERTES_0114,OK,,0.8372,1,0.62746644,0.55907863,0.62761772,0.40589669,0.36949489,0.40544343,0.36934355,0.55862534,0.1468,2026-09-10T14:47:18+00:00
ISSERTES_0114_S_1,ISSERTES_0114,OK,,0.8989,1,0.65253806,0.45743942,0.65671134,0.34247923,0.31807974,0.33556443,0.31390646,0.45052466,0.1270,2026-09-10T14:47:18+00:00
ISSERTES_0114_S_2,ISSERTES_0114,OK,,0.9447,1,0.63485283,0.46607032,0.63728166,0.35870478,0.31420171,0.35459366,0.31177288,0.46195924,0.1241,2026-09-10T14:47:18+00:00
ISSERTES_0114_S_3,ISSERTES_0114,OK,,0.9570,1,0.59684312,0.52476752,0.59673458,0.41394064,0.26129708,0.41412538,0.26140559,0.52495223,0.1255,2026-09-10T14:47:18+00:00
ISSERTES_0115_P_1,ISSERTES_0115,OK,,0.9291,2,0.63531458,0.56357521,0.63379675,0.42238274,0.38374120,0.42716178,0.38525909,0.56835425,0.1473,2026-09-10T14:47:18+00:00
ISSERTES_0115_P_2,ISSERTES_0115,OK,,0.9260,1,0.61717302,0.54610741,0.61606038,0.40345848,0.36447912,0.40694726,0.36559185,0.54959619,0.1467,2026-09-10T14:47:18+00:00
ISSERTES_0115_S_1,ISSERTES_0115,OK,,0.8765,1,0.53205329,0.45528916,0.53419328,0.34599674,0.19104387,0.34221727,0.18890388,0.45150968,0.1259,2026-09-10T14:47:18+00:00
ISSERTES_0115_S_2,ISSERTES_0115,OK,,0.9472,2,0.59922099,0.47060281,0.60441190,0.36386347,0.26334679,0.35453358,0.25815591,0.46127293,0.1284,2026-09-10T14:47:19+00:00
ISSERTES_0115_S_3,ISSERTES_0115,OK,,0.9229,1,0.54659116,0.50525707,0.54983002,0.39689904,0.20941520,0.39117551,0.20617630,0.49953347,0.1251,2026-09-10T14:47:19+00:00
ISSERTES_0116_P_1,ISSERTES_0116,OK,,0.8863,1,0.62191772,0.56297177,0.62466931,0.41608411,0.37284148,0.40769762,0.37008989,0.55458522,0.1447,2026-09-10T14:47:19+00:00
ISSERTES_0116_P_2,ISSERTES_0116,OK,,0.8196,1,0.62584060,0.55983549,0.62922031,0.41469979,0.37970963,0.40437034,0.37632984,0.54950601,0.1445,2026-09-10T14:47:19+00:00
ISSERTES_0116_S_1,ISSERTES_0116,OK,,0.7349,1,0.61055428,0.51756305,0.60851383,0.41258767,0.28458902,0.41612935,0.28662950,0.52110469,0.1265,2026-09-10T14:47:19+00:00
ISSERTES_0116_S_2,ISSERTES_0116,FAILED,no_detection,,0,,,,,,,,,0.1236,2026-09-10T14:47:19+00:00
ISSERTES_0116_S_3,ISSERTES_0116,OK,,0.4236,1,0.61591715,0.48831150,0.61520219,0.38884804,0.30632713,0.39009696,0.30704212,0.48956043,0.1212,2026-09-10T14:47:19+00:00
ISSERTES_0117_P_1,ISSERTES_0117,OK,,0.2799,1,0.61993378,0.56570947,0.62073046,0.42088017,0.37132025,0.41844103,0.37052354,0.56327039,0.1495,2026-09-10T14:47:20+00:00
ISSERTES_0117_P_2,ISSERTES_0117,OK,,0.9044,1,0.62423736,0.55829096,0.62956280,0.41302109,0.37772140,0.39660826,0.37239596,0.54187816,0.1467,2026-09-10T14:47:20+00:00
ISSERTES_0117_S_1,ISSERTES_0117,OK,,0.2753,2,0.53925568,0.54140174,0.53756756,0.43876463,0.22557916,0.44165102,0.22726727,0.54428816,0.1260,2026-09-10T14:47:20+00:00
ISSERTES_0117_S_2,ISSERTES_0117,OK,,0.2887,1,0.59629089,0.56392717,0.59436923,0.46405441,0.28152549,0.46744028,0.28344712,0.56731308,0.1278,2026-09-10T14:47:20+00:00
ISSERTES_0117_S_3,ISSERTES_0117,OK,,0.5155,2,0.60856587,0.57304931,0.60631084,0.47059986,0.29614261,0.47444010,0.29839760,0.57688957,0.1233,2026-09-10T14:47:20+00:00
ISSERTES_0118_P_1,ISSERTES_0118,OK,,0.9647,1,0.61555403,0.55362272,0.61316305,0.42528620,0.39119714,0.43263808,0.39358816,0.56097460,0.1449,2026-09-10T14:47:20+00:00
ISSERTES_0118_P_2,ISSERTES_0118,OK,,0.9677,1,0.61543393,0.55454886,0.61594814,0.42817473,0.39480478,0.42657509,0.39429060,0.55294919,0.1430,2026-09-10T14:47:20+00:00
ISSERTES_0118_S_1,ISSERTES_0118,OK,,0.9662,1,0.52872211,0.56621695,0.52893376,0.47431171,0.23996621,0.47393727,0.23975453,0.56584251,0.1266,2026-09-10T14:47:20+00:00
ISSERTES_0118_S_2,ISSERTES_0118,OK,,0.9701,1,0.54519659,0.61139560,0.54589164,0.52112275,0.26397800,0.51990181,0.26328295,0.61017466,0.1249,2026-09-10T14:47:21+00:00
ISSERTES_0118_S_3,ISSERTES_0118,OK,,0.9487,1,0.53512055,0.54417616,0.53310448,0.45180523,0.24107412,0.45539045,0.24309017,0.54776132,0.1224,2026-09-10T14:47:21+00:00
ISSERTES_0119_P_1,ISSERTES_0119,FAILED,no_detection,,0,,,,,,,,,0.1427,2026-09-10T14:47:21+00:00
ISSERTES_0119_P_2,ISSERTES_0119,OK,,0.9674,1,0.60990977,0.55378163,0.60904646,0.43494269,0.39127088,0.43775526,0.39213419,0.55659419,0.1436,2026-09-10T14:47:21+00:00
ISSERTES_0119_S_1,ISSERTES_0119,OK,,0.9314,1,0.57003218,0.53048331,0.57086957,0.43403220,0.26691964,0.43254781,0.26608223,0.52899891,0.1278,2026-09-10T14:47:21+00:00
ISSERTES_0119_S_2,ISSERTES_0119,OK,,0.9551,1,0.62651151,0.49063951,0.62791699,0.39579871,0.32720819,0.39329195,0.32580265,0.48813277,0.1252,2026-09-10T14:47:21+00:00
ISSERTES_0119_S_3,ISSERTES_0119,OK,,0.9730,1,0.60954654,0.48737127,0.61132377,0.39524922,0.31420204,0.39202496,0.31242484,0.48414698,0.1247,2026-09-10T14:47:21+00:00
ISSERTES_0120_P_1,ISSERTES_0120,OK,,0.4409,2,0.61900216,0.55723619,0.61772728,0.42000684,0.38097546,0.42391711,0.38225037,0.56114650,0.1481,2026-09-10T14:47:22+00:00
ISSERTES_0120_P_2,ISSERTES_0120,OK,,0.1977,2,0.62105757,0.56294030,0.61940116,0.42784715,0.38313600,0.43299720,0.38479239,0.56809032,0.1480,2026-09-10T14:47:22+00:00
ISSERTES_0120_S_1,ISSERTES_0120,OK,,0.2131,2,0.59358537,0.49010581,0.59494960,0.39254206,0.28669247,0.39011738,0.28532818,0.48768109,0.1270,2026-09-10T14:47:22+00:00
ISSERTES_0120_S_2,ISSERTES_0120,OK,,0.5934,1,0.59845799,0.46460286,0.59833097,0.36183587,0.28149307,0.36205611,0.28162006,0.46482307,0.1251,2026-09-10T14:47:22+00:00
ISSERTES_0120_S_3,ISSERTES_0120,OK,,0.8530,1,0.62880301,0.47851652,0.62841338,0.38029063,0.32082865,0.38097697,0.32121831,0.47920287,0.1241,2026-09-10T14:47:22+00:00
ISSERTES_0121_P_1,ISSERTES_0121,OK,,0.6457,1,0.63213092,0.56008732,0.62903661,0.42643118,0.39388713,0.43610948,0.39698145,0.56976569,0.1444,2026-09-10T14:47:22+00:00
ISSERTES_0121_P_2,ISSERTES_0121,OK,,0.7910,2,0.63324201,0.55651891,0.63108188,0.42129961,0.39403236,0.42803189,0.39619252,0.56325114,0.1452,2026-09-10T14:47:22+00:00
ISSERTES_0121_S_1,ISSERTES_0121,OK,,0.3516,2,0.63330203,0.40456402,0.63174784,0.30272546,0.31442103,0.30544960,0.31597525,0.40728813,0.1278,2026-09-10T14:47:22+00:00
ISSERTES_0121_S_2,ISSERTES_0121,OK,,0.6671,1,0.61773068,0.48331344,0.61454523,0.38436517,0.29856569,0.39008710,0.30175114,0.48903537,0.1276,2026-09-10T14:47:23+00:00
ISSERTES_0121_S_3,ISSERTES_0121,OK,,0.9437,1,0.57589966,0.47559205,0.57146877,0.38128304,0.27366388,0.38915330,0.27809474,0.48346230,0.1264,2026-09-10T14:47:23+00:00
ISSERTES_0122_P_1,ISSERTES_0122,OK,,0.9168,1,0.61024457,0.55609882,0.61419404,0.41290030,0.36971831,0.40091324,0.36576885,0.54411173,0.1499,2026-09-10T14:47:23+00:00
ISSERTES_0122_P_2,ISSERTES_0122,OK,,0.2241,2,0.62435073,0.54438901,0.62278330,0.40151069,0.38108250,0.40622449,0.38264990,0.54910284,0.1438,2026-09-10T14:47:23+00:00
ISSERTES_0122_S_1,ISSERTES_0122,OK,,0.9554,1,0.63779867,0.55006915,0.63710237,0.43754625,0.29285058,0.43874463,0.29354694,0.55126750,0.1262,2026-09-10T14:47:23+00:00
ISSERTES_0122_S_2,ISSERTES_0122,OK,,0.9528,1,0.64185739,0.55167156,0.64412683,0.43957055,0.29943657,0.43564534,0.29716712,0.54774636,0.1272,2026-09-10T14:47:23+00:00
ISSERTES_0122_S_3,ISSERTES_0122,OK,,0.9530,1,0.59712392,0.59183115,0.59791392,0.48327127,0.26693401,0.48191652,0.26614401,0.59047639,0.1266,2026-09-10T14:47:23+00:00
ISSERTES_0123_P_1,ISSERTES_0123,OK,,0.8306,1,0.62551141,0.56746650,0.62773609,0.41275761,0.36657611,0.40608135,0.36435142,0.56079024,0.1452,2026-09-10T14:47:24+00:00
ISSERTES_0123_P_2,ISSERTES_0123,OK,,0.9548,1,0.62200177,0.55145627,0.62428838,0.40105647,0.36473736,0.39404109,0.36245075,0.54444087,0.1464,2026-09-10T14:47:24+00:00
ISSERTES_0123_S_1,ISSERTES_0123,OK,,0.5434,2,0.57813382,0.53108513,0.57903045,0.42436907,0.26114607,0.42286661,0.26024938,0.52958268,0.1262,2026-09-10T14:47:24+00:00
ISSERTES_0123_S_2,ISSERTES_0123,OK,,0.8866,1,0.62565017,0.53437304,0.62642813,0.42466202,0.29666135,0.42334676,0.29588345,0.53305775,0.1277,2026-09-10T14:47:24+00:00
ISSERTES_0123_S_3,ISSERTES_0123,OK,,0.9326,1,0.61516130,0.53647768,0.61939383,0.42755559,0.28788060,0.42030931,0.28364801,0.52923143,0.1262,2026-09-10T14:47:24+00:00
ISSERTES_0124_P_1,ISSERTES_0124,OK,,0.9035,1,0.62333524,0.55872893,0.62471336,0.41544187,0.37683061,0.41120356,0.37545249,0.55449063,0.1451,2026-09-10T14:47:24+00:00
ISSERTES_0124_P_2,ISSERTES_0124,OK,,0.9187,1,0.62612492,0.56514478,0.62808901,0.41747037,0.37298194,0.41143852,0.37101784,0.55911297,0.1462,2026-09-10T14:47:24+00:00
ISSERTES_0124_S_1,ISSERTES_0124,OK,,0.7489,1,0.61254627,0.53315151,0.61328441,0.42896819,0.29791218,0.42771134,0.29717404,0.53189468,0.1274,2026-09-10T14:47:24+00:00
ISSERTES_0124_S_2,ISSERTES_0124,OK,,0.3367,1,0.57569563,0.50826174,0.57146370,0.40836868,0.27333823,0.41547304,0.27757016,0.51536608,0.1235,2026-09-10T14:47:25+00:00
ISSERTES_0124_S_3,ISSERTES_0124,OK,,0.6075,1,0.62599200,0.48528224,0.62396371,0.38625008,0.31855005,0.38976863,0.32057834,0.48880076,0.1249,2026-09-10T14:47:25+00:00
ISSERTES_0125_P_1,ISSERTES_0125,OK,,0.9394,1,0.63210052,0.56680065,0.63213104,0.42313433,0.37604913,0.42303747,0.37601855,0.56670380,0.1490,2026-09-10T14:47:25+00:00
ISSERTES_0125_P_2,ISSERTES_0125,OK,,0.9170,1,0.62998748,0.56787914,0.62997299,0.42372912,0.37368870,0.42377481,0.37370315,0.56792486,0.1472,2026-09-10T14:47:25+00:00
ISSERTES_0125_S_1,ISSERTES_0125,OK,,0.4204,1,0.58999068,0.46601084,0.58806306,0.36464229,0.27367848,0.36800510,0.27560610,0.46937364,0.1262,2026-09-10T14:47:25+00:00
ISSERTES_0125_S_2,ISSERTES_0125,OK,,0.7479,1,0.57810688,0.50281376,0.56760001,0.40805164,0.27043477,0.42658511,0.28094161,0.52134722,0.1237,2026-09-10T14:47:25+00:00
ISSERTES_0125_S_3,ISSERTES_0125,OK,,0.4778,2,0.53414905,0.42677683,0.52997839,0.32772300,0.21341477,0.33522052,0.21758543,0.43427435,0.1270,2026-09-10T14:47:25+00:00
ISSERTES_0126_P_1,ISSERTES_0126,OK,,0.9329,1,0.62941861,0.56232083,0.62922084,0.41589838,0.37015423,0.41652036,0.37035200,0.56294286,0.1458,2026-09-10T14:47:26+00:00
ISSERTES_0126_P_2,ISSERTES_0126,OK,,0.9414,1,0.61731321,0.56179142,0.61498660,0.41724393,0.35474706,0.42469060,0.35707366,0.56923807,0.1453,2026-09-10T14:47:26+00:00
ISSERTES_0126_S_1,ISSERTES_0126,OK,,0.7996,2,0.61710638,0.48217908,0.62045538,0.37563577,0.29327264,0.36985075,0.28992361,0.47639406,0.1259,2026-09-10T14:47:26+00:00
ISSERTES_0126_S_2,ISSERTES_0126,OK,,0.8649,1,0.56538439,0.51022172,0.56069696,0.41612357,0.25980827,0.42455459,0.26449567,0.51865274,0.1258,2026-09-10T14:47:26+00:00
ISSERTES_0126_S_3,ISSERTES_0126,OK,,0.9453,1,0.57169795,0.48560148,0.56575555,0.39516610,0.26838043,0.40615731,0.27432278,0.49659273,0.1236,2026-09-10T14:47:26+00:00
ISSERTES_0127_P_1,ISSERTES_0127,OK,,0.8833,1,0.62248242,0.55246097,0.62280315,0.41162327,0.38420364,0.41065735,0.38388294,0.55149502,0.1473,2026-09-10T14:47:26+00:00
ISSERTES_0127_P_2,ISSERTES_0127,OK,,0.9109,1,0.60933352,0.57710701,0.60992384,0.43498179,0.37021855,0.43321157,0.36962819,0.57533681,0.1464,2026-09-10T14:47:26+00:00
ISSERTES_0127_S_1,ISSERTES_0127,OK,,0.8117,1,0.65798122,0.60606396,0.65250140,0.50410914,0.34234858,0.51348597,0.34782842,0.61544085,0.1279,2026-09-10T14:47:26+00:00
ISSERTES_0127_S_2,ISSERTES_0127,OK,,0.6547,1,0.66461623,0.49964881,0.66285795,0.39599186,0.35420841,0.39893687,0.35596672,0.50259382,0.1261,2026-09-10T14:47:27+00:00
ISSERTES_0127_S_3,ISSERTES_0127,OK,,0.4518,1,0.63894850,0.54203957,0.63693714,0.44067752,0.33440533,0.44405425,0.33641663,0.54541636,0.1289,2026-09-10T14:47:27+00:00
ISSERTES_0128_P_1,ISSERTES_0128,OK,,0.9102,1,0.62298918,0.58217627,0.62428796,0.43659636,0.37233645,0.43260014,0.37103763,0.57818007,0.1479,2026-09-10T14:47:27+00:00
ISSERTES_0128_P_2,ISSERTES_0128,OK,,0.8954,1,0.62286335,0.57730007,0.62450647,0.43157968,0.37298805,0.42653772,0.37134492,0.57225811,0.1473,2026-09-10T14:47:27+00:00
ISSERTES_0128_S_1,ISSERTES_0128,OK,,0.9215,1,0.68774045,0.54229373,0.68159509,0.44900677,0.39417759,0.45965710,0.40032300,0.55294406,0.1234,2026-09-10T14:47:27+00:00
ISSERTES_0128_S_2,ISSERTES_0128,OK,,0.9767,1,0.65791798,0.52907193,0.65527731,0.44161078,0.38181746,0.44625497,0.38445809,0.53371608,0.1256,2026-09-10T14:47:27+00:00
ISSERTES_0128_S_3,ISSERTES_0128,OK,,0.9644,1,0.63780117,0.50336111,0.63364720,0.41804963,0.36401108,0.42543477,0.36816505,0.51074624,0.1241,2026-09-10T14:47:27+00:00
ISSERTES_0129_P_1,ISSERTES_0129,OK,,0.1805,2,0.62174016,0.55346435,0.62386912,0.41275510,0.38697672,0.40638334,0.38484782,0.54709262,0.1449,2026-09-10T14:47:28+00:00
ISSERTES_0129_P_2,ISSERTES_0129,OK,,0.1368,1,0.62577581,0.57134879,0.62644136,0.42747262,0.39671868,0.42558348,0.39605311,0.56945962,0.1431,2026-09-10T14:47:28+00:00
ISSERTES_0129_S_1,ISSERTES_0129,OK,,0.9166,1,0.54314315,0.50433099,0.54270208,0.39313805,0.21176341,0.39387640,0.21220447,0.50506938,0.1286,2026-09-10T14:47:28+00:00
ISSERTES_0129_S_2,ISSERTES_0129,OK,,0.9548,1,0.68281734,0.52267563,0.68349278,0.41003951,0.34629390,0.40890199,0.34561840,0.52153814,0.1237,2026-09-10T14:47:28+00:00
ISSERTES_0129_S_3,ISSERTES_0129,OK,,0.9538,1,0.56124043,0.47551540,0.56318593,0.36078379,0.21787460,0.35749018,0.21592914,0.47222179,0.1239,2026-09-10T14:47:28+00:00
ISSERTES_0130_P_1,ISSERTES_0130,FAILED,no_detection,,0,,,,,,,,,0.1441,2026-09-10T14:47:28+00:00
ISSERTES_0130_P_2,ISSERTES_0130,OK,,0.8976,1,0.62594986,0.54022145,0.62500715,0.40350309,0.39902827,0.40627322,0.39997101,0.54299158,0.1428,2026-09-10T14:47:28+00:00
ISSERTES_0130_S_1,ISSERTES_0130,OK,,0.1655,1,0.63806707,0.49406415,0.63855511,0.38873163,0.32972139,0.38792679,0.32923338,0.49325931,0.1253,2026-09-10T14:47:28+00:00
ISSERTES_0130_S_2,ISSERTES_0130,OK,,0.8833,1,0.56078041,0.48761758,0.56120765,0.38861996,0.26573482,0.38790274,0.26530761,0.48690036,0.1224,2026-09-10T14:47:29+00:00
ISSERTES_0130_S_3,ISSERTES_0130,OK,,0.9132,1,0.54293269,0.49596074,0.54613250,0.39446896,0.24542229,0.38913608,0.24222246,0.49062786,0.1252,2026-09-10T14:47:29+00:00
ISSERTES_0131_P_1,ISSERTES_0131,OK,,0.8213,1,0.63524652,0.53863156,0.63443327,0.40181819,0.40940410,0.40419602,0.41021729,0.54100943,0.1442,2026-09-10T14:47:29+00:00
ISSERTES_0131_P_2,ISSERTES_0131,OK,,0.7515,1,0.63092440,0.55220217,0.62920034,0.41745549,0.40001121,0.42266873,0.40173525,0.55741543,0.1449,2026-09-10T14:47:29+00:00
