idx,image,status,x,y,w,h,theta,confidence,similarity,aspect_ratio,n_detections,input_path,output_path
105,CollecYvan10_P1.JPG,OK,2449,1743,580,1344,0.0,0.552,0.904,2.32,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan10_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan10_P1.JPG
106,CollecYvan10_P2.JPG,OK,2430,1784,584,1344,0.0,0.253,0.931,2.3,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan10_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan10_P2.JPG
107,CollecYvan10_S1.jpg,OK,1683,2225,465,1083,0.0,0.834,0.878,2.33,3,data\images\wide\organized\Bombus_confusus\worker\CollecYvan10_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan10_S1.jpg
108,CollecYvan10_S2.jpg,OK,1589,2345,484,1083,0.0,0.634,0.877,2.24,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan10_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan10_S2.jpg
109,CollecYvan10_S3.jpg,OK,1729,2242,469,1047,0.0,0.905,0.885,2.24,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan10_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan10_S3.jpg
110,CollecYvan11_P1.JPG,OK,2408,1734,522,1264,0.0,0.399,0.935,2.42,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan11_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan11_P1.JPG
111,CollecYvan11_P2.JPG,OK,2439,1765,546,1287,0.0,0.625,0.93,2.36,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan11_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan11_P2.JPG
112,CollecYvan11_S1.jpg,OK,1234,2077,421,1004,0.0,0.792,0.881,2.38,3,data\images\wide\organized\Bombus_confusus\worker\CollecYvan11_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan11_S1.jpg
113,CollecYvan11_S2.jpg,OK,1156,1801,437,1036,0.0,0.829,0.897,2.37,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan11_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan11_S2.jpg
114,CollecYvan11_S3.jpg,OK,1321,1849,437,1020,0.0,0.857,0.907,2.33,3,data\images\wide\organized\Bombus_confusus\worker\CollecYvan11_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan11_S3.jpg
115,CollecYvan12_P1.JPG,OK,2382,1841,546,1173,0.0,0.247,0.906,2.15,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan12_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan12_P1.JPG
116,CollecYvan12_P2.JPG,OK,2401,1822,546,1173,0.0,0.395,0.907,2.15,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan12_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan12_P2.JPG
117,CollecYvan12_S1.jpg,OK,1431,1699,453,957,0.0,0.791,0.896,2.11,3,data\images\wide\organized\Bombus_confusus\worker\CollecYvan12_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan12_S1.jpg
118,CollecYvan12_S2.jpg,OK,1427,2012,417,917,0.0,0.747,0.886,2.2,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan12_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan12_S2.jpg
119,CollecYvan12_S3.jpg,OK,1486,1912,437,941,0.0,0.843,0.857,2.15,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan12_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan12_S3.jpg
120,CollecYvan8_P1.JPG,OK,2420,1819,503,1325,0.0,0.578,0.945,2.63,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan8_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan8_P1.JPG
121,CollecYvan8_P2.JPG,OK,2430,1793,527,1306,0.0,0.388,0.95,2.48,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan8_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan8_P2.JPG
122,CollecYvan8_S1.jpg,OK,1597,1794,453,1099,0.0,0.696,0.921,2.43,3,data\images\wide\organized\Bombus_confusus\worker\CollecYvan8_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan8_S1.jpg
123,CollecYvan8_S2.jpg,OK,1540,1912,437,1047,0.0,0.808,0.916,2.4,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan8_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan8_S2.jpg
124,CollecYvan8_S3.jpg,OK,1463,1683,421,1020,0.0,0.82,0.916,2.42,5,data\images\wide\organized\Bombus_confusus\worker\CollecYvan8_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan8_S3.jpg
125,CollecYvan9_P1.JPG,OK,2437,1850,527,1320,0.0,0.671,0.95,2.5,1,data\images\wide\organized\Bombus_confusus\worker\CollecYvan9_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan9_P1.JPG
126,CollecYvan9_P2.JPG,OK,2449,1869,527,1344,0.0,0.388,0.944,2.55,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan9_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\CollecYvan9_P2.JPG
127,CollecYvan9_S1.jpg,OK,1116,1715,421,1083,0.0,0.766,0.925,2.57,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan9_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan9_S1.jpg
128,CollecYvan9_S2.jpg,OK,1075,1736,433,1095,0.0,0.644,0.932,2.53,2,data\images\wide\organized\Bombus_confusus\worker\CollecYvan9_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan9_S2.jpg
129,CollecYvan9_S3.jpg,OK,1211,1746,453,1114,0.0,0.77,0.934,2.46,4,data\images\wide\organized\Bombus_confusus\worker\CollecYvan9_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\CollecYvan9_S3.jpg
130,FR15_ABOM023082020028_P1.JPG,OK,2468,1810,1351,677,-12.841,0.569,0.9,1.99,1,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM023082020028_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM023082020028_P1.JPG
131,FR15_ABOM023082020028_P2.JPG,OK,2507,1791,1345,695,-11.634,0.634,0.904,1.94,1,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM023082020028_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM023082020028_P2.JPG
132,FR15_ABOM023082020028_S1.jpg,OK,1138,1896,595,969,0.0,0.766,0.88,1.63,3,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM023082020028_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM023082020028_S1.jpg
133,FR15_ABOM023082020028_S2.jpg,OK,1272,1985,1008,521,-12.095,0.618,0.859,1.94,4,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM023082020028_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM023082020028_S2.jpg
134,FR15_ABOM023082020028_S3.jpg,OK,1237,1890,1025,519,-12.482,0.713,0.894,1.97,3,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM023082020028_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM023082020028_S3.jpg
135,FR15_ABOM07082020049_P1.JPG,OK,2439,1772,522,1097,0.0,0.424,0.895,2.1,2,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020049_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020049_P1.JPG
136,FR15_ABOM07082020049_P2.JPG,OK,2411,1755,527,1078,0.0,0.708,0.905,2.05,2,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020049_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020049_P2.JPG
137,FR15_ABOM07082020049_S1.jpg,OK,1085,1809,327,831,0.0,0.917,0.924,2.54,4,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020049_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020049_S1.jpg
138,FR15_ABOM07082020049_S2.jpg,OK,1309,1841,421,807,0.0,0.805,0.879,1.92,4,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020049_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020049_S2.jpg
139,FR15_ABOM07082020049_S3.jpg,OK,1079,1775,891,455,-7.334,0.926,0.896,1.96,3,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020049_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020049_S3.jpg
140,FR15_ABOM07082020062_P1.JPG,OK,2460,1799,1333,595,-9.386,0.632,0.92,2.24,1,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020062_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020062_P1.JPG
141,FR15_ABOM07082020062_P2.JPG,OK,2458,1778,1364,593,-8.241,0.575,0.911,2.3,1,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020062_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020062_P2.JPG
142,FR15_ABOM07082020062_S1.jpg,OK,1219,1809,484,1130,0.0,0.667,0.899,2.33,5,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020062_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020062_S1.jpg
143,FR15_ABOM07082020062_S2.jpg,OK,1277,1894,1092,490,-9.462,0.705,0.922,2.23,3,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020062_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020062_S2.jpg
144,FR15_ABOM07082020062_S3.jpg,OK,1193,1827,1149,518,-7.568,0.76,0.917,2.22,2,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM07082020062_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM07082020062_S3.jpg
145,FR15_ABOM09082020094_P1.JPG,OK,2468,1717,527,1192,0.0,0.631,0.914,2.26,1,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM09082020094_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM09082020094_P1.JPG
146,FR15_ABOM09082020094_P2.JPG,OK,2503,1753,522,1188,0.0,0.743,0.923,2.27,1,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM09082020094_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM09082020094_P2.JPG
147,FR15_ABOM09082020094_S1.jpg,OK,1077,1864,469,1067,0.0,0.843,0.896,2.28,3,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM09082020094_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM09082020094_S1.jpg
148,FR15_ABOM09082020094_S2.jpg,OK,1234,2046,453,1036,0.0,0.747,0.897,2.29,2,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM09082020094_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM09082020094_S2.jpg
149,FR15_ABOM09082020094_S3.jpg,OK,1067,2132,437,984,0.0,0.891,0.892,2.25,2,data\images\wide\organized\Bombus_confusus\worker\FR15_ABOM09082020094_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15_ABOM09082020094_S3.jpg
150,FR15ABOM170821018_P1.JPG,OK,2411,1698,527,1192,0.0,0.486,0.935,2.26,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821018_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821018_P1.JPG
151,FR15ABOM170821018_P2.JPG,OK,2449,1784,508,1192,0.0,0.411,0.942,2.35,4,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821018_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821018_P2.JPG
152,FR15ABOM170821018_S1.jpg,OK,1272,1888,421,953,0.0,0.874,0.907,2.26,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821018_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821018_S1.jpg
153,FR15ABOM170821018_S2.jpg,OK,1291,1933,417,992,0.0,0.747,0.91,2.38,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821018_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821018_S2.jpg
154,FR15ABOM170821018_S3.jpg,OK,1116,1920,453,1051,0.0,0.836,0.916,2.32,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821018_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821018_S3.jpg
155,FR15ABOM170821115_P1.JPG,OK,2489,1799,1178,629,-9.002,0.593,0.896,1.87,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821115_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821115_P1.JPG
156,FR15ABOM170821115_P2.JPG,OK,2444,1755,489,1221,0.0,0.515,0.941,2.5,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821115_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821115_P2.JPG
157,FR15ABOM170821115_S1.jpg,OK,1376,1967,390,878,0.0,0.82,0.926,2.25,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821115_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821115_S1.jpg
158,FR15ABOM170821115_S2.jpg,OK,1463,2009,849,378,-3.857,0.743,0.929,2.25,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821115_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821115_S2.jpg
159,FR15ABOM170821115_S3.jpg,OK,1221,1900,889,379,-3.489,0.768,0.927,2.35,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821115_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821115_S3.jpg
160,FR15ABOM170821120_P1.JPG,OK,2477,1696,484,1135,0.0,0.565,0.895,2.34,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821120_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821120_P1.JPG
161,FR15ABOM170821120_P2.JPG,OK,2487,1736,489,1116,0.0,0.685,0.9,2.28,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821120_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821120_P2.JPG
162,FR15ABOM170821120_S1.jpg,OK,1351,1762,421,953,0.0,0.923,0.937,2.26,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821120_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821120_S1.jpg
163,FR15ABOM170821120_S2.jpg,OK,1437,1801,406,961,0.0,0.911,0.909,2.37,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821120_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821120_S2.jpg
164,FR15ABOM170821120_S3.jpg,OK,1376,1597,406,941,0.0,0.875,0.909,2.32,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM170821120_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM170821120_S3.jpg
165,FR15ABOM210821112_P1.JPG,OK,2506,1755,527,1192,0.0,0.595,0.942,2.26,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821112_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821112_P1.JPG
166,FR15ABOM210821112_P2.JPG,OK,2525,1755,527,1192,0.0,0.692,0.944,2.26,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821112_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821112_P2.JPG
167,FR15ABOM210821112_S1.jpg,OK,1028,2132,437,1032,0.0,0.714,0.886,2.36,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821112_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821112_S1.jpg
168,FR15ABOM210821112_S2.jpg,OK,1148,2172,421,1020,0.0,0.925,0.871,2.42,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821112_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821112_S2.jpg
169,FR15ABOM210821112_S3.jpg,OK,1264,2077,453,1000,0.0,0.805,0.898,2.21,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821112_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821112_S3.jpg
170,FR15ABOM210821125_P1.JPG,OK,2491,1730,527,1144,6.147,0.478,0.887,2.17,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821125_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821125_P1.JPG
171,FR15ABOM210821125_P2.JPG,OK,2501,1774,508,1167,6.404,0.613,0.927,2.3,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821125_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821125_P2.JPG
172,FR15ABOM210821125_S1.jpg,OK,1250,1959,437,941,0.0,0.947,0.866,2.15,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821125_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821125_S1.jpg
173,FR15ABOM210821125_S2.jpg,OK,1211,2030,421,957,0.0,0.952,0.903,2.27,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821125_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821125_S2.jpg
174,FR15ABOM210821125_S3.jpg,OK,1038,2022,437,988,0.0,0.948,0.878,2.26,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821125_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821125_S3.jpg
175,FR15ABOM210821147_P1.JPG,OK,2442,1755,451,1054,0.0,0.414,0.925,2.34,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821147_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821147_P1.JPG
176,FR15ABOM210821147_P2.JPG,OK,2449,1736,451,1078,0.0,0.719,0.942,2.39,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821147_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821147_P2.JPG
177,FR15ABOM210821147_S1.jpg,OK,1471,1833,311,847,0.0,0.866,0.884,2.72,5,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821147_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821147_S1.jpg
178,FR15ABOM210821147_S2.jpg,OK,1431,1904,358,862,0.0,0.89,0.881,2.41,5,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821147_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821147_S2.jpg
179,FR15ABOM210821147_S3.jpg,OK,1223,1935,358,886,0.0,0.849,0.916,2.47,4,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821147_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821147_S3.jpg
180,FR15ABOM210821211_P1.JPG,OK,2579,1677,484,1149,0.0,0.358,0.954,2.37,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821211_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821211_P1.JPG
181,FR15ABOM210821211_P2.JPG,OK,2534,1712,480,1135,0.0,0.167,0.947,2.37,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821211_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821211_P2.JPG
182,FR15ABOM210821211_S1.jpg,OK,1223,2077,453,1012,0.0,0.725,0.9,2.23,5,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821211_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821211_S1.jpg
183,FR15ABOM210821211_S2.jpg,OK,1321,2006,437,1004,0.0,0.916,0.918,2.3,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821211_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821211_S2.jpg
184,FR15ABOM210821211_S3.jpg,OK,1179,1912,437,988,0.0,0.84,0.898,2.26,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM210821211_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM210821211_S3.jpg
185,FR15ABOM220821084_P1.JPG,OK,2420,1717,527,1287,0.0,0.449,0.945,2.44,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821084_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821084_P1.JPG
186,FR15ABOM220821084_P2.JPG,OK,2382,1708,546,1287,0.0,0.643,0.945,2.36,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821084_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821084_P2.JPG
187,FR15ABOM220821084_S1.jpg,OK,1132,1910,465,1146,0.0,0.771,0.907,2.47,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821084_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821084_S1.jpg
188,FR15ABOM220821084_S2.jpg,OK,1274,1981,449,1114,0.0,0.84,0.913,2.48,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821084_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821084_S2.jpg
189,FR15ABOM220821084_S3.jpg,OK,1038,1823,449,1114,0.0,0.843,0.922,2.48,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821084_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821084_S3.jpg
190,FR15ABOM220821085_P1.JPG,OK,2449,1807,442,1116,0.0,0.627,0.94,2.53,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821085_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821085_P1.JPG
191,FR15ABOM220821085_P2.JPG,OK,2494,1803,470,1092,0.0,0.456,0.947,2.32,1,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821085_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821085_P2.JPG
192,FR15ABOM220821085_S1.jpg,OK,1156,1888,358,910,0.0,0.947,0.912,2.54,3,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821085_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821085_S1.jpg
193,FR15ABOM220821085_S2.jpg,OK,1158,1849,406,1008,0.0,0.881,0.931,2.49,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821085_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821085_S2.jpg
194,FR15ABOM220821085_S3.jpg,OK,1201,1872,390,937,0.0,0.92,0.937,2.4,2,data\images\wide\organized\Bombus_confusus\worker\FR15ABOM220821085_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\FR15ABOM220821085_S3.jpg
195,NoName6_P1.JPG,OK,2420,1774,451,1059,0.0,0.729,0.928,2.35,2,data\images\wide\organized\Bombus_confusus\worker\NoName6_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\NoName6_P1.JPG
196,NoName6_P2.JPG,OK,2418,1793,451,1092,0.0,0.915,0.943,2.42,3,data\images\wide\organized\Bombus_confusus\worker\NoName6_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\NoName6_P2.JPG
197,NoName6_S1.jpg,OK,1232,1841,453,1032,0.0,0.802,0.899,2.28,3,data\images\wide\organized\Bombus_confusus\worker\NoName6_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\NoName6_S1.jpg
198,NoName6_S2.jpg,OK,1274,1975,437,1146,0.0,0.897,0.911,2.62,3,data\images\wide\organized\Bombus_confusus\worker\NoName6_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\NoName6_S2.jpg
199,NoName6_S3.jpg,OK,1205,1894,433,1071,0.0,0.861,0.92,2.47,2,data\images\wide\organized\Bombus_confusus\worker\NoName6_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\NoName6_S3.jpg
200,NoName7_P1.JPG,OK,2427,1793,489,1150,0.0,0.767,0.937,2.35,3,data\images\wide\organized\Bombus_confusus\worker\NoName7_P1.JPG,data\images\crop\organized\Bombus_confusus\worker\NoName7_P1.JPG
201,NoName7_P2.JPG,OK,2354,1869,489,1154,0.0,0.617,0.924,2.36,3,data\images\wide\organized\Bombus_confusus\worker\NoName7_P2.JPG,data\images\crop\organized\Bombus_confusus\worker\NoName7_P2.JPG
202,NoName7_S1.jpg,OK,1321,1770,469,1146,0.0,0.787,0.881,2.45,1,data\images\wide\organized\Bombus_confusus\worker\NoName7_S1.jpg,data\images\crop\organized\Bombus_confusus\worker\NoName7_S1.jpg
203,NoName7_S2.jpg,OK,1282,1841,484,1130,0.0,0.824,0.882,2.33,3,data\images\wide\organized\Bombus_confusus\worker\NoName7_S2.jpg,data\images\crop\organized\Bombus_confusus\worker\NoName7_S2.jpg
204,NoName7_S3.jpg,OK,1187,1912,469,1130,0.0,0.723,0.898,2.41,2,data\images\wide\organized\Bombus_confusus\worker\NoName7_S3.jpg,data\images\crop\organized\Bombus_confusus\worker\NoName7_S3.jpg
