num_inv,collection_origine,mode_capture,jj,mm,aaaa,region,localite,collecteur,ordre,famille,genre,espece,caste,identificateur,année_identification,photographe,specimen,appareil,n_photos
FR15ABOM110721013,Collection Mehdi ISSERTES,Filet,11,7,2021,Auvergne-Rhônes Alpes,Saint-Cirgues-de-Jordanne,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM110721013,Collection Mehdi ISSERTES,Filet,11,7,2021,Auvergne-Rhônes Alpes,Saint-Cirgues-de-Jordanne,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM120621015,Collection Mehdi ISSERTES,Filet,12,6,2021,Auvergne-Rhônes Alpes,Sansac-de-Marmiesse,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM120621015,Collection Mehdi ISSERTES,Filet,12,6,2021,Auvergne-Rhônes Alpes,Sansac-de-Marmiesse,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM120722071,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Champagny-en-vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM120722071,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Champagny-en-vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM130621006,Collection Mehdi ISSERTES,Filet,13,6,2021,Auvergne-Rhônes Alpes,Arpajon-sur-Cère,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM130621006,Collection Mehdi ISSERTES,Filet,13,6,2021,Auvergne-Rhônes Alpes,Arpajon-sur-Cère,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM130722047,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM130722047,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM150720008,Collection Mehdi ISSERTES,Filet,15,7,2020,Auvergne-Rhônes Alpes,Charmensac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM150720008,Collection Mehdi ISSERTES,Filet,15,7,2020,Auvergne-Rhônes Alpes,Charmensac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM150820018,Collection Mehdi ISSERTES,Filet,15,8,2020,Auvergne-Rhônes Alpes,Charmensac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM150820018,Collection Mehdi ISSERTES,Filet,15,8,2020,Auvergne-Rhônes Alpes,Charmensac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM150821068,Collection Mehdi ISSERTES,Filet,15,8,2021,Auvergne-Rhônes Alpes,Pleaux,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM150821068,Collection Mehdi ISSERTES,Filet,15,8,2021,Auvergne-Rhônes Alpes,Pleaux,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821009,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vieillespesse,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821009,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vieillespesse,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821018,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Vieillespesse,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821018,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Vieillespesse,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821029,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821029,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821030,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821030,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821030b,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821030b,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821074,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821074,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Coren,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821115,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Talizat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821115,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Talizat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821120,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Talizat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821120,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Talizat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM170821123,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Talizat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM170821123,Collection Mehdi ISSERTES,Filet,17,8,2021,Auvergne-Rhônes Alpes,Talizat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200722026,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200722026,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200722062,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200722062,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200722063,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200722063,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200722064,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200722064,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200722065,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200722065,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200722066,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200722066,Collection Mehdi ISSERTES,Filet,20,7,2022,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Wurflenii,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821004,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Marcenat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821004,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Marcenat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821005,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821005,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821010,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821010,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821014,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821014,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821035,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821035,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Trizac,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821126,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Saint-Amandin,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821126,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Saint-Amandin,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821156,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Condat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821156,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Condat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821202,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Marcenat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821202,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Marcenat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821209,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Montgreleix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821209,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Montgreleix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821215,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Montgreleix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821215,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Montgreleix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM200821233,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Montgreleix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM200821233,Collection Mehdi ISSERTES,Filet,20,8,2021,Auvergne-Rhônes Alpes,Montgreleix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821014,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Marcenat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821014,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Marcenat,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821043,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Ségur-les-Villas,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821043,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Ségur-les-Villas,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821048,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Ségur-les-Villas,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821048,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Ségur-les-Villas,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2022,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821077,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821077,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Rupestris,Fondatrice,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821100,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821100,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821107,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821107,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821110,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821110,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821112,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821112,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821115,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821115,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Vèze,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821119,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821119,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Pomorum,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821125,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821125,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Ouvrière,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821128,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821128,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Sylvarum,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
FR15ABOM210821137,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Smartphone Samsung s10,3
FR15ABOM210821137,Collection Mehdi ISSERTES,Filet,21,8,2021,Auvergne-Rhônes Alpes,Allanche,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,Confusus,Mâle,Mehdi ISSERTES,2021,Basile PETIT,Epinglé,Canon EOS 70D - 100mm macro,2
