photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
ISSERTES_0076_P_2,ISSERTES_0076,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,d2a078c306f2dad4,4631027,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0076_P_2.jpg,OK,
ISSERTES_0076_S_1,ISSERTES_0076,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,80a07da91ea7a037,1754589,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0076_S_1.jpg,OK,
ISSERTES_0076_S_2,ISSERTES_0076,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,03aa57d90555f07d,1444208,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0076_S_2.jpg,OK,
ISSERTES_0076_S_3,ISSERTES_0076,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,30527f43c2221f74,1745015,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0076_S_3.jpg,OK,
ISSERTES_0077_P_1,ISSERTES_0077,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,b2513a410f9c7db4,4920096,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0077_P_1.jpg,OK,
ISSERTES_0077_P_2,ISSERTES_0077,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,09a0ba84119c668e,4898473,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0077_P_2.jpg,OK,
ISSERTES_0077_S_1,ISSERTES_0077,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,16a5e607bbb091de,1859650,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0077_S_1.jpg,OK,
ISSERTES_0077_S_2,ISSERTES_0077,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,4e699793fe35d096,1650558,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0077_S_2.jpg,OK,
ISSERTES_0077_S_3,ISSERTES_0077,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,bc9989011864927c,1909635,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0077_S_3.jpg,OK,
ISSERTES_0078_P_1,ISSERTES_0078,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,917e0938a6c8c870,4976053,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0078_P_1.jpg,OK,
ISSERTES_0078_P_2,ISSERTES_0078,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,221c491db00448f5,5061661,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0078_P_2.jpg,OK,
ISSERTES_0078_S_1,ISSERTES_0078,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,7c0bebb486c52ad1,1537668,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0078_S_1.jpg,OK,
ISSERTES_0078_S_2,ISSERTES_0078,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,d9f6d6fc75935966,1789224,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0078_S_2.jpg,OK,
ISSERTES_0078_S_3,ISSERTES_0078,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,dd47f932e32ab106,1689652,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0078_S_3.jpg,OK,
ISSERTES_0079_P_1,ISSERTES_0079,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,c1d7138c7deb2096,5239448,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0079_P_1.jpg,OK,
ISSERTES_0079_P_2,ISSERTES_0079,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,5377d021f2a4f5b2,5186559,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0079_P_2.jpg,OK,
ISSERTES_0079_S_1,ISSERTES_0079,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,313519ab1bcb59b3,1676506,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0079_S_1.jpg,OK,
ISSERTES_0079_S_2,ISSERTES_0079,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,db3d23d9432b8128,1678172,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0079_S_2.jpg,OK,
ISSERTES_0079_S_3,ISSERTES_0079,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,19d273cd860ace43,1833823,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0079_S_3.jpg,OK,
ISSERTES_0080_P_1,ISSERTES_0080,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,25cc079babff097e,4923644,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0080_P_1.jpg,OK,
ISSERTES_0080_P_2,ISSERTES_0080,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,949c0a30f29e5cae,5053548,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0080_P_2.jpg,OK,
ISSERTES_0080_S_1,ISSERTES_0080,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,aa24b2f4754a0e6c,1827976,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0080_S_1.jpg,OK,
ISSERTES_0080_S_2,ISSERTES_0080,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,6574c063f914ccab,1732856,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0080_S_2.jpg,OK,
ISSERTES_0080_S_3,ISSERTES_0080,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,c8a7abdde7d549ef,1912975,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0080_S_3.jpg,OK,
ISSERTES_0081_P_1,ISSERTES_0081,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,db44fa7f8f049b92,5126961,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0081_P_1.jpg,OK,
ISSERTES_0081_P_2,ISSERTES_0081,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,1219fa3bdb3b1bbc,5424278,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0081_P_2.jpg,OK,
ISSERTES_0081_S_1,ISSERTES_0081,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,12aed0790f7e23c7,1916803,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0081_S_1.jpg,OK,
ISSERTES_0081_S_2,ISSERTES_0081,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,f2ec99c4f7a39258,1840327,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0081_S_2.jpg,OK,
ISSERTES_0081_S_3,ISSERTES_0081,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,c30088cac32e6477,1873027,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0081_S_3.jpg,OK,
ISSERTES_0082_P_1,ISSERTES_0082,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,acab86d21b3166ea,4998198,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0082_P_1.jpg,OK,
ISSERTES_0082_P_2,ISSERTES_0082,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,f2bcfe5bdb398d13,4847950,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0082_P_2.jpg,OK,
ISSERTES_0082_S_1,ISSERTES_0082,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,9b2cf08d3661aece,2027837,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0082_S_1.jpg,OK,
ISSERTES_0082_S_2,ISSERTES_0082,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,55e344c20b118f53,1741654,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0082_S_2.jpg,OK,
ISSERTES_0082_S_3,ISSERTES_0082,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,9b3f24ae109c19e6,1906947,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0082_S_3.jpg,OK,
ISSERTES_0083_P_1,ISSERTES_0083,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,9962ad4fbcb7cfa2,5248169,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0083_P_1.jpg,OK,
ISSERTES_0083_P_2,ISSERTES_0083,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,0735214df99a29b6,5195014,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0083_P_2.jpg,OK,
ISSERTES_0083_S_1,ISSERTES_0083,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,0d43d3afed072623,1917105,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0083_S_1.jpg,OK,
ISSERTES_0083_S_2,ISSERTES_0083,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,5246006b21152322,1681984,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0083_S_2.jpg,OK,
ISSERTES_0083_S_3,ISSERTES_0083,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,6c793a316c45df8e,1963188,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0083_S_3.jpg,OK,
ISSERTES_0084_P_1,ISSERTES_0084,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,063854e0961efca8,4738861,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0084_P_1.jpg,OK,
ISSERTES_0084_P_2,ISSERTES_0084,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,4a83ba3464b2c498,4798894,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0084_P_2.jpg,OK,
ISSERTES_0084_S_1,ISSERTES_0084,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,47b86baf651bbfd9,1886446,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0084_S_1.jpg,OK,
ISSERTES_0084_S_2,ISSERTES_0084,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,51648e2b0da57f93,1781971,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0084_S_2.jpg,OK,
ISSERTES_0084_S_3,ISSERTES_0084,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,7cc2c4a25e17be0a,1636776,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0084_S_3.jpg,OK,
ISSERTES_0085_P_1,ISSERTES_0085,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,48e20bc8b80e0810,4485092,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0085_P_1.jpg,OK,
ISSERTES_0085_P_2,ISSERTES_0085,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,5a4830454d4ed574,4583660,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0085_P_2.jpg,OK,
ISSERTES_0085_S_1,ISSERTES_0085,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,37fdff919efe40a6,1875936,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0085_S_1.jpg,OK,
ISSERTES_0085_S_2,ISSERTES_0085,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,9cd9a5eb55feaec5,1867547,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0085_S_2.jpg,OK,
ISSERTES_0085_S_3,ISSERTES_0085,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,d520823d6658538f,1836634,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0085_S_3.jpg,OK,
ISSERTES_0086_P_1,ISSERTES_0086,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,bb4ba89b3b3b17f6,5205386,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0086_P_1.jpg,OK,
ISSERTES_0086_P_2,ISSERTES_0086,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,1086e6c580326114,5315987,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0086_P_2.jpg,OK,
ISSERTES_0086_S_1,ISSERTES_0086,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,2a6fd42740afc3e5,2036973,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0086_S_1.jpg,OK,
ISSERTES_0086_S_2,ISSERTES_0086,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,63dfd0da53c9e4c5,1578896,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0086_S_2.jpg,OK,
ISSERTES_0086_S_3,ISSERTES_0086,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,398b45df2cc9ca09,1918071,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0086_S_3.jpg,OK,
ISSERTES_0087_P_1,ISSERTES_0087,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,1625d333fc11d8e3,5206140,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0087_P_1.jpg,OK,
ISSERTES_0087_P_2,ISSERTES_0087,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,9c8e9be1d580da80,4885097,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0087_P_2.jpg,OK,
ISSERTES_0087_S_1,ISSERTES_0087,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,313bbf85bfd136d5,1791194,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0087_S_1.jpg,OK,
ISSERTES_0087_S_2,ISSERTES_0087,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,31e54dffa524b66b,1751080,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0087_S_2.jpg,OK,
ISSERTES_0087_S_3,ISSERTES_0087,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,9ba3d580fc508400,1774322,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0087_S_3.jpg,OK,
ISSERTES_0088_P_1,ISSERTES_0088,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,2cead9b79ae9b4be,5145926,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0088_P_1.jpg,OK,
ISSERTES_0088_P_2,ISSERTES_0088,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,381eee30d99c794f,5300189,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0088_P_2.jpg,OK,
ISSERTES_0088_S_1,ISSERTES_0088,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,6931309169fab242,1853272,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0088_S_1.jpg,OK,
ISSERTES_0088_S_2,ISSERTES_0088,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,0f67fb4eeb16ab7d,1783313,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0088_S_2.jpg,OK,
ISSERTES_0088_S_3,ISSERTES_0088,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,b56bbf4bf41aa84c,1591713,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0088_S_3.jpg,OK,
ISSERTES_0089_P_1,ISSERTES_0089,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,add0428a3fef3553,5290161,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0089_P_1.jpg,OK,
ISSERTES_0089_P_2,ISSERTES_0089,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,b0590b9dd80c95f9,5304172,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0089_P_2.jpg,OK,
ISSERTES_0089_S_1,ISSERTES_0089,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,e43d9e3c585f7df8,1893535,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0089_S_1.jpg,OK,
ISSERTES_0089_S_2,ISSERTES_0089,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,9c92ef599f334b39,1768542,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0089_S_2.jpg,OK,
ISSERTES_0089_S_3,ISSERTES_0089,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,dbe4610f00a63d0e,1633721,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0089_S_3.jpg,OK,
ISSERTES_0090_P_1,ISSERTES_0090,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,5a4abbbc9583eb78,4977048,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0090_P_1.jpg,OK,
ISSERTES_0090_P_2,ISSERTES_0090,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,1e68b0cd0327483c,4993956,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0090_P_2.jpg,OK,
ISSERTES_0090_S_1,ISSERTES_0090,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,e8f62f3ece988627,2032311,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0090_S_1.jpg,OK,
ISSERTES_0090_S_2,ISSERTES_0090,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,3c3c238bb93a67ed,1937735,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0090_S_2.jpg,OK,
ISSERTES_0090_S_3,ISSERTES_0090,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,ee055fdd43af7299,1791320,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0090_S_3.jpg,OK,
ISSERTES_0091_P_1,ISSERTES_0091,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,b3639caf3ddf3dca,5546762,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0091_P_1.jpg,OK,
ISSERTES_0091_P_2,ISSERTES_0091,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,dad082e1346adb40,5424774,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0091_P_2.jpg,OK,
ISSERTES_0091_S_1,ISSERTES_0091,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,287fab6e4ee687c6,1896705,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0091_S_1.jpg,OK,
ISSERTES_0091_S_2,ISSERTES_0091,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,39646cd3599004f2,1743654,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0091_S_2.jpg,OK,
ISSERTES_0091_S_3,ISSERTES_0091,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,ba5183a95eca6361,1985063,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0091_S_3.jpg,OK,
ISSERTES_0092_P_1,ISSERTES_0092,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,6ed883c199116c26,4952079,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0092_P_1.jpg,OK,
ISSERTES_0092_P_2,ISSERTES_0092,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,48494db019d06034,5011119,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0092_P_2.jpg,OK,
ISSERTES_0092_S_1,ISSERTES_0092,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,9c9f4ca45b7d388a,1542668,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0092_S_1.jpg,OK,
ISSERTES_0092_S_2,ISSERTES_0092,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,4f6052629b3e1df4,1823865,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0092_S_2.jpg,OK,
ISSERTES_0092_S_3,ISSERTES_0092,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,0214972d7977bd14,1588039,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0092_S_3.jpg,OK,
ISSERTES_0093_P_1,ISSERTES_0093,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,3dfdef470851b40f,4625325,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0093_P_1.jpg,OK,
ISSERTES_0093_P_2,ISSERTES_0093,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,99dff70463ecb500,4672876,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0093_P_2.jpg,OK,
ISSERTES_0093_S_1,ISSERTES_0093,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,cc3c22195821b1bd,1889894,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0093_S_1.jpg,OK,
ISSERTES_0093_S_2,ISSERTES_0093,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,cc3450a317353b75,1831804,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0093_S_2.jpg,OK,
ISSERTES_0093_S_3,ISSERTES_0093,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,97b60b910ead0e17,1549025,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0093_S_3.jpg,OK,
ISSERTES_0094_P_1,ISSERTES_0094,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,e4823bf4fe74d748,4935060,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0094_P_1.jpg,OK,
ISSERTES_0094_P_2,ISSERTES_0094,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,fa5bc9d4f0acba5d,5249738,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0094_P_2.jpg,OK,
ISSERTES_0094_S_1,ISSERTES_0094,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,e15a96d60346ad57,1768532,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0094_S_1.jpg,OK,
ISSERTES_0094_S_2,ISSERTES_0094,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,f6b4318c8ed29b4a,1904213,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0094_S_2.jpg,OK,
ISSERTES_0094_S_3,ISSERTES_0094,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,42e6887394334232,1803261,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0094_S_3.jpg,OK,
ISSERTES_0095_P_1,ISSERTES_0095,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,8d95f8a69d3f4190,5021356,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0095_P_1.jpg,OK,
ISSERTES_0095_P_2,ISSERTES_0095,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,5e61d14c783921bf,4970241,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0095_P_2.jpg,OK,
ISSERTES_0095_S_1,ISSERTES_0095,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,c5c9c6055bca1b47,1926774,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0095_S_1.jpg,OK,
ISSERTES_0095_S_2,ISSERTES_0095,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,c042be0ae93d490f,1733501,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0095_S_2.jpg,OK,
ISSERTES_0095_S_3,ISSERTES_0095,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,74750c34be6e26a1,1771181,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0095_S_3.jpg,OK,
ISSERTES_0096_P_1,ISSERTES_0096,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,41ff66fc78754afc,4842557,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0096_P_1.jpg,OK,
ISSERTES_0096_P_2,ISSERTES_0096,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,b1d472499048fc46,4885143,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0096_P_2.jpg,OK,
ISSERTES_0096_S_1,ISSERTES_0096,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,229d1b34f8401ea7,1737708,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0096_S_1.jpg,OK,
ISSERTES_0096_S_2,ISSERTES_0096,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,72b2522e8c4b6ca4,1758711,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0096_S_2.jpg,OK,
ISSERTES_0096_S_3,ISSERTES_0096,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,6f513af4f63c93ad,1645029,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0096_S_3.jpg,OK,
ISSERTES_0097_P_1,ISSERTES_0097,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,79834c1fd58c6195,4795931,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0097_P_1.jpg,OK,
ISSERTES_0097_P_2,ISSERTES_0097,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,e5396f9f0108d855,4789781,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0097_P_2.jpg,OK,
ISSERTES_0097_S_1,ISSERTES_0097,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,615da022f2c8d3ae,1945730,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0097_S_1.jpg,OK,
ISSERTES_0097_S_2,ISSERTES_0097,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,72b260fa8091f536,1963204,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0097_S_2.jpg,OK,
ISSERTES_0097_S_3,ISSERTES_0097,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,8f55ac7a93e40731,1610405,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0097_S_3.jpg,OK,
ISSERTES_0098_P_1,ISSERTES_0098,P,Smartphone Samsung s10,1,Basile PETIT,.jpg,c76d46e4f0642cb8,4945350,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0098_P_1.jpg,OK,
ISSERTES_0098_P_2,ISSERTES_0098,P,Smartphone Samsung s10,2,Basile PETIT,.jpg,744505348b28339c,5153670,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0098_P_2.jpg,OK,
ISSERTES_0098_S_1,ISSERTES_0098,S,Smartphone Samsung s10,1,Basile PETIT,.jpg,8a99fd2502017bba,1593961,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0098_S_1.jpg,OK,
ISSERTES_0098_S_2,ISSERTES_0098,S,Smartphone Samsung s10,2,Basile PETIT,.jpg,05e9b91dbea732d6,1739627,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0098_S_2.jpg,OK,
ISSERTES_0098_S_3,ISSERTES_0098,S,Smartphone Samsung s10,3,Basile PETIT,.jpg,f8bb98df79635b5e,1831135,/Volumes/EXT DATA/IDMB/derived/Bombus/collection/images/ISSERTES_0098_S_3.jpg,OK,
