inv_id,dd,mm,yyyy,collection_origin,capture_mode,capture_region,capture_locality,collector,order,family,genus,species,caste,identifier,identification_year,specimen_state,device.1,n_photos_P,n_photos_S
ISSERTES_0132,14.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Belleville,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0133,14.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Belleville,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,fondatrice,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0134,14.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Belleville,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0135,14.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Belleville,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0136,14.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Belleville,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0137,14.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Belleville,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0138,15.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bonneval-sur-Arc,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0139,15.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Bonneval-sur-Arc,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0140,16.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Chamonix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0141,16.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Chamonix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0142,17.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Chamonix,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0143,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Champagny-en-Vanoise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0144,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Les Allues,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0145,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0146,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0147,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0148,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0149,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0150,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,wurflenii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0151,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0152,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0153,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0154,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0155,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0156,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0157,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0158,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0159,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0160,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloire,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0161,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0162,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0163,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0164,20.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Valloise,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0165,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Jausiers,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,fondatrice,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0166,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0167,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0168,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0169,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0170,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0171,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0172,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0173,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0174,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0175,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Saint-Paul-sur-Ubaye,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0176,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Jausiers,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,monticola,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0177,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Jausiers,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,fondatrice,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0178,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Jausiers,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pyrenaeus,worker,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0179,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vars,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0180,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vars,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0181,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vars,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0182,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vars,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0183,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vars,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,sichelii,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0184,22.0,7.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vars,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,ruderarius,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0185,21.0,8.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Vernois,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0186,21.0,8.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Neussargues-en-Pinatelle,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0187,21.0,8.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Neussargues-en-Pinatelle,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0188,21.0,8.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Neussargues-en-Pinatelle,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0189,21.0,8.0,2022.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Neussargues-en-Pinatelle,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0194,,,2021.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,2021.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0195,,7.0,2012.0,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,Arpajon-sur-Cère,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Gilles MAHÉ,2022.0,pinned,Smartphone Samsung s10,2,3
ISSERTES_0196,,,,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,,pinned,Smartphone Samsung s10,2,3
ISSERTES_0197,,,,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,,,Hymenoptera,Apidae,Bombus,pomorum,drone,Mehdi ISSERTES,,pinned,Smartphone Samsung s10,2,3
ISSERTES_0198,,,,Mehdi ISSERTES,net,Auvergne-Rhônes Alpes,,Mehdi ISSERTES,Hymenoptera,Apidae,Bombus,rupestris,fondatrice,Mehdi ISSERTES,,pinned,Smartphone Samsung s10,2,3
OPIE_0001,29.0,6.0,2002.0,OPIE,net,Île-de-France,Mesnil-le-Roi,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0002,11.0,7.0,2002.0,OPIE,net,Île-de-France,Bregy,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0003,18.0,7.0,2002.0,OPIE,net,Île-de-France,Mantes-la-Jolie,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0004,27.0,7.0,2002.0,OPIE,net,Île-de-France,Frouville,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0005,18.0,7.0,2003.0,OPIE,net,Île-de-France,Mantes-la-Jolie,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0006,20.0,7.0,2003.0,OPIE,net,Île-de-France,Paris,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0007,20.0,7.0,2003.0,OPIE,net,Île-de-France,Paris,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0008,3.0,8.0,2003.0,OPIE,net,Île-de-France,Carrière de Vigny,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0009,3.0,8.0,2003.0,OPIE,net,Île-de-France,Carrière de Vigny,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0010,3.0,8.0,2003.0,OPIE,net,Île-de-France,Guernes,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0011,6.0,8.0,2003.0,OPIE,net,Île-de-France,Herbeville,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2004.0,pinned,Smartphone Samsung s10,2,3
OPIE_0012,12.0,8.0,2009.0,OPIE,net,Île-de-France,Versailles,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0013,18.0,8.0,2009.0,OPIE,net,Île-de-France,Evecquement,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0014,24.0,8.0,2009.0,OPIE,net,Île-de-France,Chaussy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0015,25.0,6.0,2010.0,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0016,5.0,8.0,2010.0,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0017,5.0,8.0,2010.0,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0018,5.0,8.0,2010.0,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0019,10.0,8.0,2010.0,OPIE,net,Île-de-France,Nanterre,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0020,19.0,8.0,2010.0,OPIE,net,Île-de-France,Carrière-sous-Poissy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0021,19.0,8.0,2010.0,OPIE,net,Île-de-France,Carrière-sous-Poissy,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Pierre RASMONT,2011.0,pinned,Smartphone Samsung s10,2,3
OPIE_0022,22.0,6.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0023,22.0,6.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0024,22.0,6.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0025,22.0,6.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0026,23.0,6.0,2020.0,OPIE,net,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0027,23.0,6.0,2020.0,OPIE,net,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0028,24.0,6.0,2020.0,OPIE,net,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0029,24.0,6.0,2020.0,OPIE,net,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0030,26.0,6.0,2020.0,OPIE,net,Île-de-France,Ormes,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0031,26.0,6.0,2020.0,OPIE,net,Île-de-France,Ormes,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0032,13.0,7.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0033,13.0,7.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0034,13.0,7.0,2020.0,OPIE,net,Île-de-France,Le Plessis Hebert,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0035,13.0,7.0,2020.0,OPIE,net,Île-de-France,Vieil-Evreux,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0036,16.0,7.0,2020.0,OPIE,net,Île-de-France,Reuilly,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0037,16.0,7.0,2020.0,OPIE,net,Île-de-France,Sacquenville,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0038,20.0,7.0,2020.0,OPIE,net,Île-de-France,Pacy,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0039,7.0,8.0,2020.0,OPIE,net,Île-de-France,Vendoeuvrés,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0040,7.0,8.0,2020.0,OPIE,net,Île-de-France,Vendoeuvrés,,Hymenoptera,Apidae,Bombus,lapidarius,worker,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
OPIE_0041,10.0,8.0,2020.0,OPIE,net,Île-de-France,Le Plessis Hebert,,Hymenoptera,Apidae,Bombus,lapidarius,drone,Serge GADOUM,2020.0,pinned,Smartphone Samsung s10,2,3
