photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
ISSERTES_0081_P_2,ISSERTES_0081,1972,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0081_P_2.jpg,OK,0.0002253971765682653,0,,0.0010
ISSERTES_0081_S_1,ISSERTES_0081,1973,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0081_S_1.jpg,OK,0.00019056135040588173,0,,0.0010
ISSERTES_0081_S_2,ISSERTES_0081,1974,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0081_S_2.jpg,OK,0.00020011504175336496,0,,0.0010
ISSERTES_0081_S_3,ISSERTES_0081,1975,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0081_S_3.jpg,OK,0.0001952014676702006,0,,0.0010
ISSERTES_0082_P_1,ISSERTES_0082,1976,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0082_P_1.jpg,OK,0.00013788893004366282,0,,0.0011
ISSERTES_0082_P_2,ISSERTES_0082,1977,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0082_P_2.jpg,OK,0.00014512815730666922,0,,0.0012
ISSERTES_0082_S_1,ISSERTES_0082,1978,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0082_S_1.jpg,OK,0.00010877269279847917,0,,0.0011
ISSERTES_0082_S_2,ISSERTES_0082,1979,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0082_S_2.jpg,OK,0.00010248343586650095,0,,0.0011
ISSERTES_0082_S_3,ISSERTES_0082,1980,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0082_S_3.jpg,OK,0.00010987114987923065,0,,0.0011
ISSERTES_0083_P_1,ISSERTES_0083,1981,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0083_P_1.jpg,OK,0.00022850185471776053,0,,0.0010
ISSERTES_0083_P_2,ISSERTES_0083,1982,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0083_P_2.jpg,OK,0.0002129214855635417,0,,0.0010
ISSERTES_0083_S_1,ISSERTES_0083,1983,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0083_S_1.jpg,OK,0.0002035252457852848,0,,0.0010
