photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
WB1_23_0005_S_1,WB1_23_0005,S,LG K40,1,Charlotte,.jpg,015b78e7773e0976,3506118,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0005_S_1.jpg,OK,
WB1_23_0005_S_2,WB1_23_0005,S,LG K40,2,Charlotte,.jpg,c8b200d23d113244,3118208,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0005_S_2.jpg,OK,
WB1_23_0005_S_3,WB1_23_0005,S,LG K40,3,Charlotte,.jpg,bbec8bd9e71bc871,3338518,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0005_S_3.jpg,OK,
WB1_23_0006_S_1,WB1_23_0006,S,LG K40,1,Charlotte,.jpg,2eefb8a31d4af686,3139155,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0006_S_1.jpg,OK,
WB1_23_0006_S_2,WB1_23_0006,S,LG K40,2,Charlotte,.jpg,e1c064290080d487,3182969,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0006_S_2.jpg,OK,
WB1_23_0006_S_3,WB1_23_0006,S,LG K40,3,Charlotte,.jpg,c5b9aab9d98b82a1,2895330,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0006_S_3.jpg,OK,
WB1_23_0007_S_1,WB1_23_0007,S,LG K40,1,Charlotte,.jpg,e3fd653e56af86d8,4046425,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0007_S_1.jpg,OK,
WB1_23_0007_S_2,WB1_23_0007,S,LG K40,2,Charlotte,.jpg,f1ec92a23ec3e5ed,2934790,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0007_S_2.jpg,OK,
WB1_23_0007_S_3,WB1_23_0007,S,LG K40,3,Charlotte,.jpg,fa83380af44cd17c,2744765,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0007_S_3.jpg,OK,
WB1_23_0008_S_1,WB1_23_0008,S,LG K40,1,Charlotte,.jpg,1a8e55a96ee20af0,3055200,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0008_S_1.jpg,OK,
WB1_23_0008_S_2,WB1_23_0008,S,LG K40,2,Charlotte,.jpg,eaf4d354d8f89f94,2688402,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0008_S_2.jpg,OK,
WB1_23_0008_S_3,WB1_23_0008,S,LG K40,3,Charlotte,.jpg,104cfd8aea74dd62,2749654,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0008_S_3.jpg,OK,
WB1_23_0009_S_1,WB1_23_0009,S,LG K40,1,Charlotte,.jpg,a4acd8ccf4adedd4,3030829,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0009_S_1.jpg,OK,
WB1_23_0009_S_2,WB1_23_0009,S,LG K40,2,Charlotte,.jpg,b3d9986af282ec52,3056903,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0009_S_2.jpg,OK,
WB1_23_0009_S_3,WB1_23_0009,S,LG K40,3,Charlotte,.jpg,00864951f118742e,3156102,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0009_S_3.jpg,OK,
WB1_23_0010_S_1,WB1_23_0010,S,LG K40,1,Charlotte,.jpg,67295ae9b5516a7a,3776437,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0010_S_1.jpg,OK,
WB1_23_0010_S_2,WB1_23_0010,S,LG K40,2,Charlotte,.jpg,98a0aee588205d91,3608413,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0010_S_2.jpg,OK,
WB1_23_0010_S_3,WB1_23_0010,S,LG K40,3,Charlotte,.jpg,28bedf35c31eb95f,2904800,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0010_S_3.jpg,OK,
WB1_23_0016_S_1,WB1_23_0016,S,Huawai mate 10 lite,1,Yvan Brugerolles,.jpg,70f3dfcbc382a211,375781,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0016_S_1.jpg,OK,
WB1_23_0016_S_2,WB1_23_0016,S,Huawai mate 10 lite,2,Yvan Brugerolles,.jpg,d3b18028722020d5,83480,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0016_S_2.jpg,OK,
