tps_id,inv_id,species,caste,device,device_tag
1089,ARLY_SORO_0141,sylvarum,worker,Smartphone Samsung s10,P2
1090,ARLY_SORO_0141,sylvarum,worker,Smartphone Samsung s10,S1
1091,ARLY_SORO_0141,sylvarum,worker,Smartphone Samsung s10,S2
1092,ARLY_SORO_0141,sylvarum,worker,Smartphone Samsung s10,S3
1093,ARLY_SORO_0142,soroeensis,worker,Smartphone Samsung s10,P1
1094,ARLY_SORO_0142,soroeensis,worker,Smartphone Samsung s10,P2
1095,ARLY_SORO_0142,soroeensis,worker,Smartphone Samsung s10,S1
1096,ARLY_SORO_0142,soroeensis,worker,Smartphone Samsung s10,S2
1097,ARLY_SORO_0142,soroeensis,worker,Smartphone Samsung s10,S3
1098,ARLY_SORO_0143,soroeensis,drone,Smartphone Samsung s10,P1
1099,ARLY_SORO_0143,soroeensis,drone,Smartphone Samsung s10,P2
1100,ARLY_SORO_0143,soroeensis,drone,Smartphone Samsung s10,S1
1101,ARLY_SORO_0143,soroeensis,drone,Smartphone Samsung s10,S3
1102,ARLY_SORO_0144,ruderarius,worker,Smartphone Samsung s10,P1
1103,ARLY_SORO_0144,ruderarius,worker,Smartphone Samsung s10,P2
1104,ARLY_SORO_0144,ruderarius,worker,Smartphone Samsung s10,S1
1105,ARLY_SORO_0144,ruderarius,worker,Smartphone Samsung s10,S2
1106,ARLY_SORO_0144,ruderarius,worker,Smartphone Samsung s10,S3
1107,ARLY_SORO_0145,pomorum,worker,Smartphone Samsung s10,P1
1108,ARLY_SORO_0145,pomorum,worker,Smartphone Samsung s10,P2
1109,ARLY_SORO_0145,pomorum,worker,Smartphone Samsung s10,S1
1110,ARLY_SORO_0145,pomorum,worker,Smartphone Samsung s10,S2
1111,ARLY_SORO_0145,pomorum,worker,Smartphone Samsung s10,S3
1112,ARLY_SORO_0146,ruderarius,worker,Smartphone Samsung s10,P1
1113,ARLY_SORO_0146,ruderarius,worker,Smartphone Samsung s10,P2
1114,ARLY_SORO_0146,ruderarius,worker,Smartphone Samsung s10,S1
1115,ARLY_SORO_0146,ruderarius,worker,Smartphone Samsung s10,S2
1116,ARLY_SORO_0146,ruderarius,worker,Smartphone Samsung s10,S3
1117,ARLY_SORO_0147,soroeensis,fondatrice,Smartphone Samsung s10,P1
1118,ARLY_SORO_0147,soroeensis,fondatrice,Smartphone Samsung s10,P2
1119,ARLY_SORO_0147,soroeensis,fondatrice,Smartphone Samsung s10,S2
1120,ARLY_SORO_0147,soroeensis,fondatrice,Smartphone Samsung s10,S3
1121,ARLY_SORO_0148,sylvarum,fondatrice,Smartphone Samsung s10,P1
1122,ARLY_SORO_0148,sylvarum,fondatrice,Smartphone Samsung s10,P2
1123,ARLY_SORO_0148,sylvarum,fondatrice,Smartphone Samsung s10,S1
1124,ARLY_SORO_0148,sylvarum,fondatrice,Smartphone Samsung s10,S2
1125,ARLY_SORO_0148,sylvarum,fondatrice,Smartphone Samsung s10,S3
1126,ARLY_SORO_0149,sylvarum,fondatrice,Smartphone Samsung s10,P1
1127,ARLY_SORO_0149,sylvarum,fondatrice,Smartphone Samsung s10,P2
1128,ARLY_SORO_0149,sylvarum,fondatrice,Smartphone Samsung s10,S1
1129,ARLY_SORO_0149,sylvarum,fondatrice,Smartphone Samsung s10,S2
1130,ARLY_SORO_0149,sylvarum,fondatrice,Smartphone Samsung s10,S3
1131,ARLY_SORO_0150,soroeensis,drone,Smartphone Samsung s10,P1
1132,ARLY_SORO_0150,soroeensis,drone,Smartphone Samsung s10,P2
1133,ARLY_SORO_0150,soroeensis,drone,Smartphone Samsung s10,S1
1134,ARLY_SORO_0150,soroeensis,drone,Smartphone Samsung s10,S2
1135,ARLY_SORO_0150,soroeensis,drone,Smartphone Samsung s10,S3
1136,ARLY_SORO_0151,soroeensis,drone,Smartphone Samsung s10,P1
1137,ARLY_SORO_0151,soroeensis,drone,Smartphone Samsung s10,P2
1138,ARLY_SORO_0151,soroeensis,drone,Smartphone Samsung s10,S1
1139,ARLY_SORO_0151,soroeensis,drone,Smartphone Samsung s10,S2
1140,ARLY_SORO_0151,soroeensis,drone,Smartphone Samsung s10,S3
1141,ARLY_SORO_0152,soroeensis,drone,Smartphone Samsung s10,P1
1142,ARLY_SORO_0152,soroeensis,drone,Smartphone Samsung s10,P2
1143,ARLY_SORO_0152,soroeensis,drone,Smartphone Samsung s10,S1
1144,ARLY_SORO_0152,soroeensis,drone,Smartphone Samsung s10,S2
1145,ARLY_SORO_0153,wurflenii,worker,Smartphone Samsung s10,P1
1146,ARLY_SORO_0153,wurflenii,worker,Smartphone Samsung s10,P2
1147,ARLY_SORO_0153,wurflenii,worker,Smartphone Samsung s10,S1
1148,ARLY_SORO_0153,wurflenii,worker,Smartphone Samsung s10,S2
1149,ARLY_SORO_0153,wurflenii,worker,Smartphone Samsung s10,S3
1150,ARTHRO_0001,pyrenaeus,drone,Smartphone Samsung s10,P1
1151,ARTHRO_0001,pyrenaeus,drone,Smartphone Samsung s10,P2
1152,ARTHRO_0001,pyrenaeus,drone,Smartphone Samsung s10,S1
1153,ARTHRO_0001,pyrenaeus,drone,Smartphone Samsung s10,S2
1154,ARTHRO_0001,pyrenaeus,drone,Smartphone Samsung s10,S3
1155,ARTHRO_0002,pyrenaeus,drone,Smartphone Samsung s10,P1
1156,ARTHRO_0002,pyrenaeus,drone,Smartphone Samsung s10,P2
1157,ARTHRO_0002,pyrenaeus,drone,Smartphone Samsung s10,S1
1158,ARTHRO_0002,pyrenaeus,drone,Smartphone Samsung s10,S2
1159,ARTHRO_0002,pyrenaeus,drone,Smartphone Samsung s10,S3
1160,ARTHRO_0003,wurflenii,drone,Smartphone Samsung s10,P1
1161,ARTHRO_0003,wurflenii,drone,Smartphone Samsung s10,P2
1162,ARTHRO_0003,wurflenii,drone,Smartphone Samsung s10,S1
1163,ARTHRO_0003,wurflenii,drone,Smartphone Samsung s10,S2
1164,ARTHRO_0003,wurflenii,drone,Smartphone Samsung s10,S3
1165,ARTHRO_0004,wurflenii,drone,Smartphone Samsung s10,P1
1166,ARTHRO_0004,wurflenii,drone,Smartphone Samsung s10,P2
1167,ARTHRO_0004,wurflenii,drone,Smartphone Samsung s10,S1
1168,ARTHRO_0004,wurflenii,drone,Smartphone Samsung s10,S2
1169,ARTHRO_0004,wurflenii,drone,Smartphone Samsung s10,S3
1170,BRUGEROLLES_0002,monticola,worker,Smartphone Samsung s10,P1
1171,BRUGEROLLES_0002,monticola,worker,Smartphone Samsung s10,P2
1172,BRUGEROLLES_0002,monticola,worker,Smartphone Samsung s10,S1
1173,BRUGEROLLES_0002,monticola,worker,Smartphone Samsung s10,S2
1174,BRUGEROLLES_0002,monticola,worker,Smartphone Samsung s10,S3
1175,BRUGEROLLES_0003,monticola,worker,Smartphone Samsung s10,P1
1176,BRUGEROLLES_0003,monticola,worker,Smartphone Samsung s10,P2
1177,BRUGEROLLES_0003,monticola,worker,Smartphone Samsung s10,S1
1178,BRUGEROLLES_0003,monticola,worker,Smartphone Samsung s10,S2
1179,BRUGEROLLES_0003,monticola,worker,Smartphone Samsung s10,S3
1180,BRUGEROLLES_0004,wurflenii,drone,Smartphone Samsung s10,P1
1181,BRUGEROLLES_0004,wurflenii,drone,Smartphone Samsung s10,P2
1182,BRUGEROLLES_0004,wurflenii,drone,Smartphone Samsung s10,S1
1183,BRUGEROLLES_0004,wurflenii,drone,Smartphone Samsung s10,S2
1184,BRUGEROLLES_0004,wurflenii,drone,Smartphone Samsung s10,S3
1185,BRUGEROLLES_0006,monticola,worker,Smartphone Samsung s10,P2
1186,BRUGEROLLES_0006,monticola,worker,Smartphone Samsung s10,S1
1187,BRUGEROLLES_0006,monticola,worker,Smartphone Samsung s10,S2
1188,BRUGEROLLES_0006,monticola,worker,Smartphone Samsung s10,S3
1189,BRUGEROLLES_0007,monticola,worker,Smartphone Samsung s10,P1
1190,BRUGEROLLES_0007,monticola,worker,Smartphone Samsung s10,P2
1191,BRUGEROLLES_0007,monticola,worker,Smartphone Samsung s10,S1
1192,BRUGEROLLES_0007,monticola,worker,Smartphone Samsung s10,S2
1193,BRUGEROLLES_0007,monticola,worker,Smartphone Samsung s10,S3
1194,BRUGEROLLES_0009,wurflenii,drone,Smartphone Samsung s10,P2
1195,BRUGEROLLES_0009,wurflenii,drone,Smartphone Samsung s10,S1
1196,BRUGEROLLES_0009,wurflenii,drone,Smartphone Samsung s10,S2
1197,BRUGEROLLES_0009,wurflenii,drone,Smartphone Samsung s10,S3
1198,BRUGEROLLES_0010,wurflenii,drone,Smartphone Samsung s10,P1
1199,BRUGEROLLES_0010,wurflenii,drone,Smartphone Samsung s10,P2
1200,BRUGEROLLES_0010,wurflenii,drone,Smartphone Samsung s10,S1
1201,BRUGEROLLES_0010,wurflenii,drone,Smartphone Samsung s10,S2
1202,BRUGEROLLES_0010,wurflenii,drone,Smartphone Samsung s10,S3
1203,BRUGEROLLES_0011,wurflenii,drone,Smartphone Samsung s10,P1
1204,BRUGEROLLES_0011,wurflenii,drone,Smartphone Samsung s10,P2
1205,BRUGEROLLES_0011,wurflenii,drone,Smartphone Samsung s10,S1
1206,BRUGEROLLES_0011,wurflenii,drone,Smartphone Samsung s10,S2
1207,BRUGEROLLES_0011,wurflenii,drone,Smartphone Samsung s10,S3
1208,BRUGEROLLES_0012,wurflenii,drone,Smartphone Samsung s10,P1
1209,BRUGEROLLES_0012,wurflenii,drone,Smartphone Samsung s10,P2
1210,BRUGEROLLES_0012,wurflenii,drone,Smartphone Samsung s10,S1
1211,BRUGEROLLES_0012,wurflenii,drone,Smartphone Samsung s10,S2
1212,BRUGEROLLES_0012,wurflenii,drone,Smartphone Samsung s10,S3
1213,BRUGEROLLES_0013,sichelii,drone,Smartphone Samsung s10,P1
1214,BRUGEROLLES_0013,sichelii,drone,Smartphone Samsung s10,P2
1215,BRUGEROLLES_0013,sichelii,drone,Smartphone Samsung s10,S1
1216,BRUGEROLLES_0013,sichelii,drone,Smartphone Samsung s10,S2
1217,BRUGEROLLES_0013,sichelii,drone,Smartphone Samsung s10,S3
1218,BRUGEROLLES_0014,monticola,worker,Smartphone Samsung s10,P1
1219,BRUGEROLLES_0014,monticola,worker,Smartphone Samsung s10,P2
1220,BRUGEROLLES_0014,monticola,worker,Smartphone Samsung s10,S1
1221,BRUGEROLLES_0014,monticola,worker,Smartphone Samsung s10,S2
1222,BRUGEROLLES_0014,monticola,worker,Smartphone Samsung s10,S3
1223,BRUGEROLLES_0015,sichelii,drone,Smartphone Samsung s10,P1
1224,BRUGEROLLES_0015,sichelii,drone,Smartphone Samsung s10,P2
1225,BRUGEROLLES_0015,sichelii,drone,Smartphone Samsung s10,S1
1226,BRUGEROLLES_0015,sichelii,drone,Smartphone Samsung s10,S2
1227,BRUGEROLLES_0015,sichelii,drone,Smartphone Samsung s10,S3
1228,BRUGEROLLES_0016,sichelii,drone,Smartphone Samsung s10,P1
1229,BRUGEROLLES_0016,sichelii,drone,Smartphone Samsung s10,P2
1230,BRUGEROLLES_0016,sichelii,drone,Smartphone Samsung s10,S1
1231,BRUGEROLLES_0016,sichelii,drone,Smartphone Samsung s10,S2
1232,BRUGEROLLES_0016,sichelii,drone,Smartphone Samsung s10,S3
1233,BRUGEROLLES_0018,confusus,worker,Smartphone Samsung s10,P1
1234,BRUGEROLLES_0018,confusus,worker,Smartphone Samsung s10,P2
1235,BRUGEROLLES_0018,confusus,worker,Smartphone Samsung s10,S1
1236,BRUGEROLLES_0018,confusus,worker,Smartphone Samsung s10,S2
1237,BRUGEROLLES_0018,confusus,worker,Smartphone Samsung s10,S3
1238,BRUGEROLLES_0019,confusus,worker,Smartphone Samsung s10,P1
1239,BRUGEROLLES_0019,confusus,worker,Smartphone Samsung s10,P2
1240,BRUGEROLLES_0019,confusus,worker,Smartphone Samsung s10,S1
1241,BRUGEROLLES_0019,confusus,worker,Smartphone Samsung s10,S2
1242,BRUGEROLLES_0020,confusus,worker,Smartphone Samsung s10,P1
1243,BRUGEROLLES_0020,confusus,worker,Smartphone Samsung s10,P2
1244,BRUGEROLLES_0020,confusus,worker,Smartphone Samsung s10,S1
1245,BRUGEROLLES_0020,confusus,worker,Smartphone Samsung s10,S2
1246,BRUGEROLLES_0020,confusus,worker,Smartphone Samsung s10,S3
1247,BRUGEROLLES_0021,wurflenii,drone,Smartphone Samsung s10,P1
1248,BRUGEROLLES_0021,wurflenii,drone,Smartphone Samsung s10,P2
1249,BRUGEROLLES_0021,wurflenii,drone,Smartphone Samsung s10,S1
1250,BRUGEROLLES_0021,wurflenii,drone,Smartphone Samsung s10,S2
1251,BRUGEROLLES_0021,wurflenii,drone,Smartphone Samsung s10,S3
1252,BRUGEROLLES_0022,confusus,worker,Smartphone Samsung s10,P1
1253,BRUGEROLLES_0022,confusus,worker,Smartphone Samsung s10,P2
1254,BRUGEROLLES_0022,confusus,worker,Smartphone Samsung s10,S1
1255,BRUGEROLLES_0022,confusus,worker,Smartphone Samsung s10,S2
1256,BRUGEROLLES_0022,confusus,worker,Smartphone Samsung s10,S3
1257,BRUGEROLLES_0023,confusus,worker,Smartphone Samsung s10,P1
1258,BRUGEROLLES_0023,confusus,worker,Smartphone Samsung s10,P2
1259,BRUGEROLLES_0023,confusus,worker,Smartphone Samsung s10,S1
1260,BRUGEROLLES_0023,confusus,worker,Smartphone Samsung s10,S2
1261,BRUGEROLLES_0023,confusus,worker,Smartphone Samsung s10,S3
1262,BRUGEROLLES_0024,sichelii,drone,Smartphone Samsung s10,P1
1263,BRUGEROLLES_0024,sichelii,drone,Smartphone Samsung s10,P2
1264,BRUGEROLLES_0024,sichelii,drone,Smartphone Samsung s10,S1
1265,BRUGEROLLES_0024,sichelii,drone,Smartphone Samsung s10,S2
1266,BRUGEROLLES_0024,sichelii,drone,Smartphone Samsung s10,S3
1267,BRUGEROLLES_0025,sichelii,drone,Smartphone Samsung s10,P1
1268,BRUGEROLLES_0025,sichelii,drone,Smartphone Samsung s10,P2
1269,BRUGEROLLES_0025,sichelii,drone,Smartphone Samsung s10,S1
1270,BRUGEROLLES_0025,sichelii,drone,Smartphone Samsung s10,S2
1271,BRUGEROLLES_0025,sichelii,drone,Smartphone Samsung s10,S3
1272,BRUGEROLLES_0027,sichelii,drone,Smartphone Samsung s10,P1
1273,BRUGEROLLES_0027,sichelii,drone,Smartphone Samsung s10,P2
1274,BRUGEROLLES_0027,sichelii,drone,Smartphone Samsung s10,S1
1275,BRUGEROLLES_0027,sichelii,drone,Smartphone Samsung s10,S2
1276,BRUGEROLLES_0027,sichelii,drone,Smartphone Samsung s10,S3
1277,BRUGEROLLES_0029,monticola,worker,Smartphone Samsung s10,P1
1278,BRUGEROLLES_0029,monticola,worker,Smartphone Samsung s10,P2
1279,BRUGEROLLES_0029,monticola,worker,Smartphone Samsung s10,S1
1280,BRUGEROLLES_0029,monticola,worker,Smartphone Samsung s10,S2
1281,BRUGEROLLES_0029,monticola,worker,Smartphone Samsung s10,S3
1282,CPIE15_0001,sylvarum,worker,Smartphone Samsung s10,P1
1283,CPIE15_0001,sylvarum,worker,Smartphone Samsung s10,P2
1284,CPIE15_0001,sylvarum,worker,Smartphone Samsung s10,S1
1285,CPIE15_0001,sylvarum,worker,Smartphone Samsung s10,S2
1286,CPIE15_0001,sylvarum,worker,Smartphone Samsung s10,S3
1287,CPIE15_0002,sylvarum,worker,Smartphone Samsung s10,P1
1288,CPIE15_0002,sylvarum,worker,Smartphone Samsung s10,P2
1289,CPIE15_0002,sylvarum,worker,Smartphone Samsung s10,S1
1290,CPIE15_0002,sylvarum,worker,Smartphone Samsung s10,S2
1291,CPIE15_0002,sylvarum,worker,Smartphone Samsung s10,S3
1292,CPIE15_0003,sylvarum,drone,Smartphone Samsung s10,P1
1293,CPIE15_0003,sylvarum,drone,Smartphone Samsung s10,P2
1294,CPIE15_0003,sylvarum,drone,Smartphone Samsung s10,S1
1295,CPIE15_0003,sylvarum,drone,Smartphone Samsung s10,S2
1296,CPIE15_0003,sylvarum,drone,Smartphone Samsung s10,S3
1297,CPIE15_0004,confusus,worker,Smartphone Samsung s10,P1
1298,CPIE15_0004,confusus,worker,Smartphone Samsung s10,P2
1299,CPIE15_0004,confusus,worker,Smartphone Samsung s10,S1
1300,CPIE15_0004,confusus,worker,Smartphone Samsung s10,S2
1301,CPIE15_0004,confusus,worker,Smartphone Samsung s10,S3
1302,CPIE15_0005,confusus,drone,Smartphone Samsung s10,P1
1303,CPIE15_0005,confusus,drone,Smartphone Samsung s10,P2
1304,CPIE15_0005,confusus,drone,Smartphone Samsung s10,S1
1305,CPIE15_0005,confusus,drone,Smartphone Samsung s10,S2
1306,CPIE15_0005,confusus,drone,Smartphone Samsung s10,S3
1307,CPIE15_0006,confusus,fondatrice,Smartphone Samsung s10,P1
1308,CPIE15_0006,confusus,fondatrice,Smartphone Samsung s10,P2
1309,CPIE15_0006,confusus,fondatrice,Smartphone Samsung s10,S1
1310,CPIE15_0006,confusus,fondatrice,Smartphone Samsung s10,S2
1311,CPIE15_0006,confusus,fondatrice,Smartphone Samsung s10,S3
1312,CPIE15_0007,sylvarum,drone,Smartphone Samsung s10,P1
1313,CPIE15_0007,sylvarum,drone,Smartphone Samsung s10,P2
1314,CPIE15_0007,sylvarum,drone,Smartphone Samsung s10,S1
1315,CPIE15_0007,sylvarum,drone,Smartphone Samsung s10,S2
1316,CPIE15_0007,sylvarum,drone,Smartphone Samsung s10,S3
1317,CPIE15_0008,sylvarum,drone,Smartphone Samsung s10,P1
1318,CPIE15_0008,sylvarum,drone,Smartphone Samsung s10,P2
1319,CPIE15_0008,sylvarum,drone,Smartphone Samsung s10,S1
1320,CPIE15_0008,sylvarum,drone,Smartphone Samsung s10,S2
1321,CPIE15_0008,sylvarum,drone,Smartphone Samsung s10,S3
1322,CPIE15_0009,sylvarum,drone,Smartphone Samsung s10,P1
1323,CPIE15_0009,sylvarum,drone,Smartphone Samsung s10,P2
1324,CPIE15_0009,sylvarum,drone,Smartphone Samsung s10,S1
1325,CPIE15_0009,sylvarum,drone,Smartphone Samsung s10,S2
1326,CPIE15_0009,sylvarum,drone,Smartphone Samsung s10,S3
1327,CPIE15_0010,sylvarum,worker,Smartphone Samsung s10,P1
1328,CPIE15_0010,sylvarum,worker,Smartphone Samsung s10,P2
1329,CPIE15_0010,sylvarum,worker,Smartphone Samsung s10,S1
1330,CPIE15_0010,sylvarum,worker,Smartphone Samsung s10,S2
1331,CPIE15_0010,sylvarum,worker,Smartphone Samsung s10,S3
1332,CPIE15_0011,rupestris,drone,Smartphone Samsung s10,P1
1333,CPIE15_0011,rupestris,drone,Smartphone Samsung s10,P2
1334,CPIE15_0011,rupestris,drone,Smartphone Samsung s10,S1
1335,CPIE15_0011,rupestris,drone,Smartphone Samsung s10,S2
1336,CPIE15_0011,rupestris,drone,Smartphone Samsung s10,S3
1337,CPIE15_0012,soroeensis,drone,Smartphone Samsung s10,P1
1338,CPIE15_0012,soroeensis,drone,Smartphone Samsung s10,P2
1339,CPIE15_0012,soroeensis,drone,Smartphone Samsung s10,S1
1340,CPIE15_0012,soroeensis,drone,Smartphone Samsung s10,S2
1341,CPIE15_0012,soroeensis,drone,Smartphone Samsung s10,S3
1342,CPIE15_0013,rupestris,drone,Smartphone Samsung s10,P1
1343,CPIE15_0013,rupestris,drone,Smartphone Samsung s10,P2
1344,CPIE15_0013,rupestris,drone,Smartphone Samsung s10,S1
1345,CPIE15_0013,rupestris,drone,Smartphone Samsung s10,S2
1346,CPIE15_0013,rupestris,drone,Smartphone Samsung s10,S3
1347,CPIE15_0014,rupestris,drone,Smartphone Samsung s10,P1
1348,CPIE15_0014,rupestris,drone,Smartphone Samsung s10,P2
1349,CPIE15_0014,rupestris,drone,Smartphone Samsung s10,S1
1350,CPIE15_0014,rupestris,drone,Smartphone Samsung s10,S2
1351,CPIE15_0014,rupestris,drone,Smartphone Samsung s10,S3
1352,CPIE15_0015,rupestris,drone,Smartphone Samsung s10,P1
1353,CPIE15_0015,rupestris,drone,Smartphone Samsung s10,P2
1354,CPIE15_0015,rupestris,drone,Smartphone Samsung s10,S1
1355,CPIE15_0015,rupestris,drone,Smartphone Samsung s10,S2
1356,CPIE15_0015,rupestris,drone,Smartphone Samsung s10,S3
1357,CPIE15_0016,rupestris,drone,Smartphone Samsung s10,P1
1358,CPIE15_0016,rupestris,drone,Smartphone Samsung s10,P2
1359,CPIE15_0016,rupestris,drone,Smartphone Samsung s10,S1
1360,CPIE15_0016,rupestris,drone,Smartphone Samsung s10,S2
1361,CPIE15_0016,rupestris,drone,Smartphone Samsung s10,S3
1362,CPIE15_0018,rupestris,drone,Smartphone Samsung s10,P1
1363,CPIE15_0018,rupestris,drone,Smartphone Samsung s10,P2
1364,CPIE15_0018,rupestris,drone,Smartphone Samsung s10,S1
1365,CPIE15_0018,rupestris,drone,Smartphone Samsung s10,S2
1366,CPIE15_0018,rupestris,drone,Smartphone Samsung s10,S3
1367,CPIE15_0019,soroeensis,drone,Smartphone Samsung s10,P1
1368,CPIE15_0019,soroeensis,drone,Smartphone Samsung s10,P2
1369,CPIE15_0019,soroeensis,drone,Smartphone Samsung s10,S1
1370,CPIE15_0019,soroeensis,drone,Smartphone Samsung s10,S2
1371,CPIE15_0019,soroeensis,drone,Smartphone Samsung s10,S3
1372,CPIE15_0020,soroeensis,drone,Smartphone Samsung s10,P1
1373,CPIE15_0020,soroeensis,drone,Smartphone Samsung s10,P2
1374,CPIE15_0020,soroeensis,drone,Smartphone Samsung s10,S1
1375,CPIE15_0020,soroeensis,drone,Smartphone Samsung s10,S2
1376,CPIE15_0020,soroeensis,drone,Smartphone Samsung s10,S3
1377,CPIE15_0021,soroeensis,drone,Smartphone Samsung s10,P1
1378,CPIE15_0021,soroeensis,drone,Smartphone Samsung s10,P2
1379,CPIE15_0021,soroeensis,drone,Smartphone Samsung s10,S1
1380,CPIE15_0021,soroeensis,drone,Smartphone Samsung s10,S2
1381,CPIE15_0021,soroeensis,drone,Smartphone Samsung s10,S3
1382,CPIE15_0022,soroeensis,drone,Smartphone Samsung s10,P1
1383,CPIE15_0022,soroeensis,drone,Smartphone Samsung s10,P2
1384,CPIE15_0022,soroeensis,drone,Smartphone Samsung s10,S1
1385,CPIE15_0022,soroeensis,drone,Smartphone Samsung s10,S3
1386,CPIE15_0023,soroeensis,drone,Smartphone Samsung s10,P1
1387,CPIE15_0023,soroeensis,drone,Smartphone Samsung s10,P2
1388,CPIE15_0023,soroeensis,drone,Smartphone Samsung s10,S1
1389,CPIE15_0023,soroeensis,drone,Smartphone Samsung s10,S2
1390,CPIE15_0023,soroeensis,drone,Smartphone Samsung s10,S3
1391,CPIE15_0024,soroeensis,drone,Smartphone Samsung s10,P1
1392,CPIE15_0024,soroeensis,drone,Smartphone Samsung s10,P2
1393,CPIE15_0024,soroeensis,drone,Smartphone Samsung s10,S1
1394,CPIE15_0024,soroeensis,drone,Smartphone Samsung s10,S2
1395,CPIE15_0024,soroeensis,drone,Smartphone Samsung s10,S3
1396,CPIE15_0025,rupestris,drone,Smartphone Samsung s10,P1
1397,CPIE15_0025,rupestris,drone,Smartphone Samsung s10,P2
1398,CPIE15_0025,rupestris,drone,Smartphone Samsung s10,S1
1399,CPIE15_0025,rupestris,drone,Smartphone Samsung s10,S3
1400,CPIE15_0026,rupestris,drone,Smartphone Samsung s10,P1
1401,CPIE15_0026,rupestris,drone,Smartphone Samsung s10,P2
1402,CPIE15_0026,rupestris,drone,Smartphone Samsung s10,S1
1403,CPIE15_0026,rupestris,drone,Smartphone Samsung s10,S2
1404,CPIE15_0026,rupestris,drone,Smartphone Samsung s10,S3
1405,CPIE15_0027,sylvarum,drone,Smartphone Samsung s10,P1
1406,CPIE15_0027,sylvarum,drone,Smartphone Samsung s10,P2
1407,CPIE15_0027,sylvarum,drone,Smartphone Samsung s10,S1
1408,CPIE15_0027,sylvarum,drone,Smartphone Samsung s10,S2
1409,CPIE15_0027,sylvarum,drone,Smartphone Samsung s10,S3
1410,CPIE15_0028,sylvarum,drone,Smartphone Samsung s10,P1
1411,CPIE15_0028,sylvarum,drone,Smartphone Samsung s10,P2
1412,CPIE15_0028,sylvarum,drone,Smartphone Samsung s10,S1
1413,CPIE15_0028,sylvarum,drone,Smartphone Samsung s10,S2
1414,CPIE15_0028,sylvarum,drone,Smartphone Samsung s10,S3
1415,CPIE15_0029,sylvarum,drone,Smartphone Samsung s10,P1
1416,CPIE15_0029,sylvarum,drone,Smartphone Samsung s10,P2
1417,CPIE15_0029,sylvarum,drone,Smartphone Samsung s10,S1
1418,CPIE15_0029,sylvarum,drone,Smartphone Samsung s10,S2
1419,CPIE15_0029,sylvarum,drone,Smartphone Samsung s10,S3
1420,CPIE15_0030,sylvarum,drone,Smartphone Samsung s10,P1
1421,CPIE15_0030,sylvarum,drone,Smartphone Samsung s10,P2
1422,CPIE15_0030,sylvarum,drone,Smartphone Samsung s10,S1
1423,CPIE15_0030,sylvarum,drone,Smartphone Samsung s10,S2
1424,CPIE15_0030,sylvarum,drone,Smartphone Samsung s10,S3
1425,CPIE15_0031,confusus,worker,Smartphone Samsung s10,P1
1426,CPIE15_0031,confusus,worker,Smartphone Samsung s10,P2
1427,CPIE15_0031,confusus,worker,Smartphone Samsung s10,S1
1428,CPIE15_0031,confusus,worker,Smartphone Samsung s10,S3
1429,CPIE15_0032,confusus,drone,Smartphone Samsung s10,P1
1430,CPIE15_0032,confusus,drone,Smartphone Samsung s10,P2
1431,CPIE15_0032,confusus,drone,Smartphone Samsung s10,S1
1432,CPIE15_0032,confusus,drone,Smartphone Samsung s10,S2
1433,CPIE15_0032,confusus,drone,Smartphone Samsung s10,S3
1434,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,P1
1435,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,P2
1436,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,P3
1437,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,P4
1438,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,P5
1439,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,S1
1440,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,S2
1441,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,S3
1442,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,S4
1443,IEESZ_0004,pratorum,drone,Canon EOS 70D - 40mm,S5
1444,IEESZ_0019,pratorum,worker,Canon EOS 70D - 40mm,P1
1445,IEESZ_0019,pratorum,worker,Canon EOS 70D - 40mm,P2
1446,IEESZ_0019,pratorum,worker,Canon EOS 70D - 40mm,P3
1447,IEESZ_0019,pratorum,worker,Canon EOS 70D - 40mm,S1
1448,IEESZ_0019,pratorum,worker,Canon EOS 70D - 40mm,S2
1449,IEESZ_0019,pratorum,worker,Canon EOS 70D - 40mm,S3
1450,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,P1
1451,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,P2
1452,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,P3
1453,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,P4
1454,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,P5
1455,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,S1
1456,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,S2
1457,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,S3
1458,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,S4
1459,IEESZ_0042,pratorum,drone,Canon EOS 70D - 40mm,S5
1460,IEESZ_0043,pratorum,drone,Canon EOS 70D - 40mm,P1
