id,image,cost,flagged
191,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0085_3.jpg,0.006947128787026276,True
192,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0086_1.jpg,0.005891548443029555,True
193,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0086_2.jpg,0.007903189060763356,True
194,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0086_3.jpg,0.004505007613480541,False
195,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0087_1.jpg,0.00459929805417142,False
197,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tarek\WB1_23_0087_3.jpg,0.005133571878190297,True
198,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0126_1.jpg,0.00437790191149497,False
199,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0126_2.jpg,0.004355247454824274,False
200,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0126_3.jpg,0.004457588802706004,False
201,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0127_1.jpg,0.009950980133961547,True
203,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0127_3.jpg,0.004620405245411133,False
204,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0128_1.jpg,0.006726983492478153,True
207,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0129_1.jpg,0.0046698173922126475,False
208,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0129_2.jpg,0.004559942073473777,False
209,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0129_3.jpg,0.0046613484334052675,False
210,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0129_4.jpg,0.004684653616815215,False
211,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0130_1.jpg,0.00836178261687514,True
212,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0130_2.jpg,0.004597113477995875,False
214,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0131_1.jpg,0.004783174647180189,False
215,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0131_2.jpg,0.004842457097350136,False
216,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0131_3.jpg,0.004774305070290032,False
217,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0132_1.jpg,0.004498026037051824,False
218,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0132_2.jpg,0.004508919079201635,False
219,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0132_3.jpg,0.004623960785230577,False
220,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0133_1.jpg,0.0045362555753957375,False
221,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0133_2.jpg,0.004615764725222466,False
222,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0133_3.jpg,0.004573353776779294,False
223,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0134_1.jpg,0.004593666861089608,False
224,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0134_2.jpg,0.004461565420271599,False
225,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0134_3.jpg,0.004459372798126655,False
227,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0135_2.jpg,0.004694872452412776,False
228,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0135_3.jpg,0.004704385660988849,False
229,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\tonie\WB1_23_0135_4.jpg,0.004685593159445365,False
232,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\victor\WB1_23_0106_3.jpg,0.004646606296745768,False
233,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\victor\WB1_23_0107_1.jpg,0.004432992158563596,False
234,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\victor\WB1_23_0107_2.jpg,0.00442468204687023,False
235,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\victor\WB1_23_0107_3.jpg,0.007118620221928103,True
236,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\victor\WB1_23_0108_1.jpg,0.004545712195219088,False
