photo_id,inv_id,status,error_reason,n_landmarks_found,model_name,processing_time_s,processed_at
ARLY_PRAT_0047_S_2,ARLY_PRAT_0047,OK,,18,weights,0.0996,2026-09-11T09:37:55+00:00
ARLY_PRAT_0047_S_3,ARLY_PRAT_0047,OK,,18,weights,0.1296,2026-09-11T09:37:55+00:00
ARLY_PRAT_0048_P_1,ARLY_PRAT_0048,OK,,18,weights,0.1018,2026-09-11T09:37:55+00:00
ARLY_PRAT_0048_P_2,ARLY_PRAT_0048,OK,,18,weights,0.0908,2026-09-11T09:37:55+00:00
ARLY_PRAT_0048_S_1,ARLY_PRAT_0048,OK,,18,weights,0.0892,2026-09-11T09:37:55+00:00
ARLY_PRAT_0048_S_2,ARLY_PRAT_0048,OK,,18,weights,0.0892,2026-09-11T09:37:55+00:00
ARLY_PRAT_0048_S_3,ARLY_PRAT_0048,OK,,18,weights,0.0913,2026-09-11T09:37:55+00:00
ARLY_PRAT_0049_P_1,ARLY_PRAT_0049,OK,,18,weights,0.0929,2026-09-11T09:37:55+00:00
ARLY_PRAT_0049_P_2,ARLY_PRAT_0049,OK,,18,weights,0.0923,2026-09-11T09:37:55+00:00
ARLY_PRAT_0049_S_1,ARLY_PRAT_0049,OK,,18,weights,0.0877,2026-09-11T09:37:56+00:00
ARLY_PRAT_0049_S_2,ARLY_PRAT_0049,OK,,18,weights,0.0904,2026-09-11T09:37:56+00:00
ARLY_PRAT_0049_S_3,ARLY_PRAT_0049,OK,,18,weights,0.0897,2026-09-11T09:37:56+00:00
ARLY_PRAT_0050_P_1,ARLY_PRAT_0050,OK,,18,weights,0.0886,2026-09-11T09:37:56+00:00
ARLY_PRAT_0050_P_2,ARLY_PRAT_0050,OK,,18,weights,0.0910,2026-09-11T09:37:56+00:00
ARLY_PRAT_0050_S_1,ARLY_PRAT_0050,OK,,18,weights,0.0902,2026-09-11T09:37:56+00:00
ARLY_PRAT_0050_S_2,ARLY_PRAT_0050,OK,,18,weights,0.0971,2026-09-11T09:37:56+00:00
ARLY_PRAT_0050_S_3,ARLY_PRAT_0050,OK,,18,weights,0.0894,2026-09-11T09:37:56+00:00
ARLY_PRAT_0051_P_1,ARLY_PRAT_0051,OK,,18,weights,0.0895,2026-09-11T09:37:56+00:00
ARLY_PRAT_0051_P_2,ARLY_PRAT_0051,OK,,18,weights,0.0898,2026-09-11T09:37:56+00:00
ARLY_PRAT_0051_S_1,ARLY_PRAT_0051,OK,,18,weights,0.0979,2026-09-11T09:37:56+00:00
ARLY_PRAT_0051_S_2,ARLY_PRAT_0051,OK,,18,weights,0.0914,2026-09-11T09:37:57+00:00
ARLY_PRAT_0051_S_3,ARLY_PRAT_0051,OK,,18,weights,0.0906,2026-09-11T09:37:57+00:00
ARLY_PRAT_0052_P_1,ARLY_PRAT_0052,OK,,18,weights,0.0905,2026-09-11T09:37:57+00:00
ARLY_PRAT_0052_P_2,ARLY_PRAT_0052,OK,,18,weights,0.0892,2026-09-11T09:37:57+00:00
ARLY_PRAT_0052_S_1,ARLY_PRAT_0052,OK,,18,weights,0.0901,2026-09-11T09:37:57+00:00
ARLY_PRAT_0052_S_2,ARLY_PRAT_0052,OK,,18,weights,0.0913,2026-09-11T09:37:57+00:00
ARLY_PRAT_0052_S_3,ARLY_PRAT_0052,OK,,18,weights,0.0892,2026-09-11T09:37:57+00:00
ARLY_PRAT_0053_P_1,ARLY_PRAT_0053,SUSPECT,only_17_of_18_expected_maxima,17,weights,0.0906,2026-09-11T09:37:57+00:00
ARLY_PRAT_0053_P_2,ARLY_PRAT_0053,OK,,18,weights,0.0907,2026-09-11T09:37:57+00:00
ARLY_PRAT_0053_S_1,ARLY_PRAT_0053,OK,,18,weights,0.0920,2026-09-11T09:37:57+00:00
ARLY_PRAT_0053_S_2,ARLY_PRAT_0053,OK,,18,weights,0.0898,2026-09-11T09:37:57+00:00
ARLY_PRAT_0053_S_3,ARLY_PRAT_0053,OK,,18,weights,0.0907,2026-09-11T09:37:58+00:00
ARLY_PRAT_0054_P_1,ARLY_PRAT_0054,OK,,18,weights,0.0887,2026-09-11T09:37:58+00:00
ARLY_PRAT_0054_P_2,ARLY_PRAT_0054,OK,,18,weights,0.0904,2026-09-11T09:37:58+00:00
ARLY_PRAT_0054_S_1,ARLY_PRAT_0054,OK,,18,weights,0.0879,2026-09-11T09:37:58+00:00
ARLY_PRAT_0054_S_2,ARLY_PRAT_0054,OK,,18,weights,0.0860,2026-09-11T09:37:58+00:00
ARLY_PRAT_0054_S_3,ARLY_PRAT_0054,OK,,18,weights,0.0883,2026-09-11T09:37:58+00:00
ARLY_PRAT_0055_P_1,ARLY_PRAT_0055,OK,,18,weights,0.0893,2026-09-11T09:37:58+00:00
ARLY_PRAT_0055_P_2,ARLY_PRAT_0055,OK,,18,weights,0.0905,2026-09-11T09:37:58+00:00
ARLY_PRAT_0055_S_1,ARLY_PRAT_0055,OK,,18,weights,0.0890,2026-09-11T09:37:58+00:00
ARLY_PRAT_0055_S_2,ARLY_PRAT_0055,OK,,18,weights,0.0891,2026-09-11T09:37:58+00:00
ARLY_PRAT_0055_S_3,ARLY_PRAT_0055,OK,,18,weights,0.0876,2026-09-11T09:37:58+00:00
ARLY_PRAT_0056_P_1,ARLY_PRAT_0056,OK,,18,weights,0.0884,2026-09-11T09:37:59+00:00
ARLY_PRAT_0056_P_2,ARLY_PRAT_0056,OK,,18,weights,0.0902,2026-09-11T09:37:59+00:00
ARLY_PRAT_0056_S_1,ARLY_PRAT_0056,OK,,18,weights,0.0899,2026-09-11T09:37:59+00:00
ARLY_PRAT_0056_S_2,ARLY_PRAT_0056,OK,,18,weights,0.0896,2026-09-11T09:37:59+00:00
ARLY_PRAT_0056_S_3,ARLY_PRAT_0056,OK,,18,weights,0.0881,2026-09-11T09:37:59+00:00
ARLY_PRAT_0057_P_1,ARLY_PRAT_0057,OK,,18,weights,0.0931,2026-09-11T09:37:59+00:00
ARLY_PRAT_0057_P_2,ARLY_PRAT_0057,OK,,18,weights,0.0904,2026-09-11T09:37:59+00:00
ARLY_PRAT_0057_S_1,ARLY_PRAT_0057,OK,,18,weights,0.0890,2026-09-11T09:37:59+00:00
ARLY_PRAT_0057_S_2,ARLY_PRAT_0057,OK,,18,weights,0.0886,2026-09-11T09:37:59+00:00
ARLY_PRAT_0057_S_3,ARLY_PRAT_0057,OK,,18,weights,0.0889,2026-09-11T09:37:59+00:00
ARLY_PRAT_0058_P_1,ARLY_PRAT_0058,OK,,18,weights,0.0902,2026-09-11T09:37:59+00:00
ARLY_PRAT_0058_P_2,ARLY_PRAT_0058,OK,,18,weights,0.0903,2026-09-11T09:38:00+00:00
ARLY_PRAT_0058_S_1,ARLY_PRAT_0058,OK,,18,weights,0.0917,2026-09-11T09:38:00+00:00
ARLY_PRAT_0058_S_2,ARLY_PRAT_0058,OK,,18,weights,0.0900,2026-09-11T09:38:00+00:00
ARLY_PRAT_0058_S_3,ARLY_PRAT_0058,OK,,18,weights,0.0913,2026-09-11T09:38:00+00:00
ARLY_PRAT_0059_P_1,ARLY_PRAT_0059,OK,,18,weights,0.0944,2026-09-11T09:38:00+00:00
ARLY_PRAT_0059_P_2,ARLY_PRAT_0059,OK,,18,weights,0.0905,2026-09-11T09:38:00+00:00
ARLY_PRAT_0059_S_1,ARLY_PRAT_0059,OK,,18,weights,0.0881,2026-09-11T09:38:00+00:00
ARLY_PRAT_0059_S_2,ARLY_PRAT_0059,OK,,18,weights,0.0902,2026-09-11T09:38:00+00:00
ARLY_PRAT_0059_S_3,ARLY_PRAT_0059,OK,,18,weights,0.0884,2026-09-11T09:38:00+00:00
ARLY_PRAT_0060_P_1,ARLY_PRAT_0060,OK,,18,weights,0.0882,2026-09-11T09:38:00+00:00
ARLY_PRAT_0060_P_2,ARLY_PRAT_0060,OK,,18,weights,0.0902,2026-09-11T09:38:00+00:00
ARLY_PRAT_0060_S_1,ARLY_PRAT_0060,OK,,18,weights,0.0886,2026-09-11T09:38:01+00:00
ARLY_PRAT_0060_S_2,ARLY_PRAT_0060,OK,,18,weights,0.0897,2026-09-11T09:38:01+00:00
ARLY_PRAT_0060_S_3,ARLY_PRAT_0060,OK,,18,weights,0.0887,2026-09-11T09:38:01+00:00
ARLY_PRAT_0061_P_1,ARLY_PRAT_0061,OK,,18,weights,0.0891,2026-09-11T09:38:01+00:00
ARLY_PRAT_0061_P_2,ARLY_PRAT_0061,OK,,18,weights,0.0887,2026-09-11T09:38:01+00:00
ARLY_PRAT_0061_S_1,ARLY_PRAT_0061,OK,,18,weights,0.0900,2026-09-11T09:38:01+00:00
ARLY_PRAT_0061_S_2,ARLY_PRAT_0061,OK,,18,weights,0.0895,2026-09-11T09:38:01+00:00
ARLY_PRAT_0061_S_3,ARLY_PRAT_0061,OK,,18,weights,0.0970,2026-09-11T09:38:01+00:00
ARLY_PRAT_0062_P_1,ARLY_PRAT_0062,OK,,18,weights,0.0900,2026-09-11T09:38:01+00:00
ARLY_PRAT_0062_P_2,ARLY_PRAT_0062,OK,,18,weights,0.0893,2026-09-11T09:38:01+00:00
ARLY_PRAT_0062_S_1,ARLY_PRAT_0062,OK,,18,weights,0.0946,2026-09-11T09:38:01+00:00
ARLY_PRAT_0062_S_2,ARLY_PRAT_0062,OK,,18,weights,0.0896,2026-09-11T09:38:02+00:00
ARLY_PRAT_0062_S_3,ARLY_PRAT_0062,OK,,18,weights,0.0881,2026-09-11T09:38:02+00:00
ARLY_PRAT_0063_P_1,ARLY_PRAT_0063,OK,,18,weights,0.0889,2026-09-11T09:38:02+00:00
ARLY_PRAT_0063_P_2,ARLY_PRAT_0063,OK,,18,weights,0.0882,2026-09-11T09:38:02+00:00
ARLY_PRAT_0063_S_1,ARLY_PRAT_0063,OK,,18,weights,0.0892,2026-09-11T09:38:02+00:00
ARLY_PRAT_0063_S_2,ARLY_PRAT_0063,OK,,18,weights,0.0885,2026-09-11T09:38:02+00:00
ARLY_PRAT_0063_S_3,ARLY_PRAT_0063,OK,,18,weights,0.0924,2026-09-11T09:38:02+00:00
ARLY_PRAT_0064_P_1,ARLY_PRAT_0064,OK,,18,weights,0.0876,2026-09-11T09:38:02+00:00
ARLY_PRAT_0064_P_2,ARLY_PRAT_0064,OK,,18,weights,0.0881,2026-09-11T09:38:02+00:00
ARLY_PRAT_0064_S_1,ARLY_PRAT_0064,OK,,18,weights,0.0897,2026-09-11T09:38:02+00:00
ARLY_PRAT_0064_S_2,ARLY_PRAT_0064,OK,,18,weights,0.0898,2026-09-11T09:38:02+00:00
ARLY_PRAT_0064_S_3,ARLY_PRAT_0064,OK,,18,weights,0.0884,2026-09-11T09:38:03+00:00
ARLY_PRAT_0065_P_1,ARLY_PRAT_0065,OK,,18,weights,0.0869,2026-09-11T09:38:03+00:00
ARLY_PRAT_0065_P_2,ARLY_PRAT_0065,OK,,18,weights,0.0905,2026-09-11T09:38:03+00:00
ARLY_PRAT_0065_S_1,ARLY_PRAT_0065,OK,,18,weights,0.0902,2026-09-11T09:38:03+00:00
ARLY_PRAT_0065_S_2,ARLY_PRAT_0065,OK,,18,weights,0.0911,2026-09-11T09:38:03+00:00
ARLY_PRAT_0065_S_3,ARLY_PRAT_0065,OK,,18,weights,0.0889,2026-09-11T09:38:03+00:00
ARLY_SORO_0001_P_1,ARLY_SORO_0001,OK,,18,weights,0.0880,2026-09-11T09:38:03+00:00
ARLY_SORO_0001_P_2,ARLY_SORO_0001,SUSPECT,only_17_of_18_expected_maxima,17,weights,0.0889,2026-09-11T09:38:03+00:00
ARLY_SORO_0001_S_1,ARLY_SORO_0001,OK,,18,weights,0.0887,2026-09-11T09:38:03+00:00
ARLY_SORO_0001_S_2,ARLY_SORO_0001,OK,,18,weights,0.0898,2026-09-11T09:38:03+00:00
ARLY_SORO_0001_S_3,ARLY_SORO_0001,OK,,18,weights,0.0882,2026-09-11T09:38:03+00:00
ARLY_SORO_0002_P_1,ARLY_SORO_0002,OK,,18,weights,0.0885,2026-09-11T09:38:04+00:00
ARLY_SORO_0002_P_2,ARLY_SORO_0002,OK,,18,weights,0.0891,2026-09-11T09:38:04+00:00
ARLY_SORO_0002_S_1,ARLY_SORO_0002,OK,,18,weights,0.0898,2026-09-11T09:38:04+00:00
ARLY_SORO_0002_S_2,ARLY_SORO_0002,OK,,18,weights,0.0890,2026-09-11T09:38:04+00:00
ARLY_SORO_0002_S_3,ARLY_SORO_0002,OK,,18,weights,0.0887,2026-09-11T09:38:04+00:00
ARLY_SORO_0003_P_1,ARLY_SORO_0003,OK,,18,weights,0.0896,2026-09-11T09:38:04+00:00
ARLY_SORO_0003_P_2,ARLY_SORO_0003,OK,,18,weights,0.0882,2026-09-11T09:38:04+00:00
ARLY_SORO_0003_S_1,ARLY_SORO_0003,OK,,18,weights,0.0902,2026-09-11T09:38:04+00:00
ARLY_SORO_0003_S_2,ARLY_SORO_0003,OK,,18,weights,0.0888,2026-09-11T09:38:04+00:00
ARLY_SORO_0003_S_3,ARLY_SORO_0003,OK,,18,weights,0.0898,2026-09-11T09:38:04+00:00
ARLY_SORO_0004_P_1,ARLY_SORO_0004,OK,,18,weights,0.0944,2026-09-11T09:38:04+00:00
ARLY_SORO_0004_P_2,ARLY_SORO_0004,OK,,18,weights,0.0941,2026-09-11T09:38:05+00:00
ARLY_SORO_0004_S_1,ARLY_SORO_0004,OK,,18,weights,0.0887,2026-09-11T09:38:05+00:00
ARLY_SORO_0004_S_2,ARLY_SORO_0004,OK,,18,weights,0.0885,2026-09-11T09:38:05+00:00
ARLY_SORO_0004_S_3,ARLY_SORO_0004,OK,,18,weights,0.0897,2026-09-11T09:38:05+00:00
ARLY_SORO_0005_P_1,ARLY_SORO_0005,OK,,18,weights,0.0918,2026-09-11T09:38:05+00:00
ARLY_SORO_0005_P_2,ARLY_SORO_0005,OK,,18,weights,0.0904,2026-09-11T09:38:05+00:00
ARLY_SORO_0005_S_1,ARLY_SORO_0005,OK,,18,weights,0.0895,2026-09-11T09:38:05+00:00
ARLY_SORO_0005_S_2,ARLY_SORO_0005,OK,,18,weights,0.0895,2026-09-11T09:38:05+00:00
ARLY_SORO_0005_S_3,ARLY_SORO_0005,OK,,18,weights,0.0905,2026-09-11T09:38:05+00:00
ARLY_SORO_0006_P_1,ARLY_SORO_0006,OK,,18,weights,0.0894,2026-09-11T09:38:05+00:00
ARLY_SORO_0006_P_2,ARLY_SORO_0006,OK,,18,weights,0.0878,2026-09-11T09:38:05+00:00
ARLY_SORO_0006_S_1,ARLY_SORO_0006,OK,,18,weights,0.0899,2026-09-11T09:38:05+00:00
ARLY_SORO_0006_S_2,ARLY_SORO_0006,OK,,18,weights,0.0904,2026-09-11T09:38:06+00:00
ARLY_SORO_0006_S_3,ARLY_SORO_0006,OK,,18,weights,0.0905,2026-09-11T09:38:06+00:00
ARLY_SORO_0007_P_1,ARLY_SORO_0007,OK,,18,weights,0.0893,2026-09-11T09:38:06+00:00
ARLY_SORO_0007_P_2,ARLY_SORO_0007,OK,,18,weights,0.0900,2026-09-11T09:38:06+00:00
ARLY_SORO_0007_S_1,ARLY_SORO_0007,OK,,18,weights,0.0916,2026-09-11T09:38:06+00:00
ARLY_SORO_0007_S_2,ARLY_SORO_0007,OK,,18,weights,0.0894,2026-09-11T09:38:06+00:00
ARLY_SORO_0007_S_3,ARLY_SORO_0007,OK,,18,weights,0.0898,2026-09-11T09:38:06+00:00
ARLY_SORO_0008_P_1,ARLY_SORO_0008,OK,,18,weights,0.0972,2026-09-11T09:38:06+00:00
ARLY_SORO_0008_P_2,ARLY_SORO_0008,OK,,18,weights,0.0892,2026-09-11T09:38:06+00:00
ARLY_SORO_0008_S_1,ARLY_SORO_0008,OK,,18,weights,0.0884,2026-09-11T09:38:06+00:00
ARLY_SORO_0008_S_2,ARLY_SORO_0008,OK,,18,weights,0.0932,2026-09-11T09:38:06+00:00
ARLY_SORO_0008_S_3,ARLY_SORO_0008,OK,,18,weights,0.0904,2026-09-11T09:38:07+00:00
ARLY_SORO_0009_P_1,ARLY_SORO_0009,OK,,18,weights,0.0870,2026-09-11T09:38:07+00:00
ARLY_SORO_0009_P_2,ARLY_SORO_0009,OK,,18,weights,0.0885,2026-09-11T09:38:07+00:00
ARLY_SORO_0009_S_1,ARLY_SORO_0009,OK,,18,weights,0.0861,2026-09-11T09:38:07+00:00
ARLY_SORO_0009_S_2,ARLY_SORO_0009,OK,,18,weights,0.0879,2026-09-11T09:38:07+00:00
ARLY_SORO_0009_S_3,ARLY_SORO_0009,OK,,18,weights,0.0897,2026-09-11T09:38:07+00:00
ARLY_SORO_0010_P_1,ARLY_SORO_0010,OK,,18,weights,0.0874,2026-09-11T09:38:07+00:00
ARLY_SORO_0010_P_2,ARLY_SORO_0010,OK,,18,weights,0.0886,2026-09-11T09:38:07+00:00
ARLY_SORO_0010_S_1,ARLY_SORO_0010,OK,,18,weights,0.0877,2026-09-11T09:38:07+00:00
ARLY_SORO_0010_S_2,ARLY_SORO_0010,OK,,18,weights,0.0893,2026-09-11T09:38:07+00:00
ARLY_SORO_0010_S_3,ARLY_SORO_0010,OK,,18,weights,0.0853,2026-09-11T09:38:07+00:00
ARLY_SORO_0011_P_1,ARLY_SORO_0011,OK,,18,weights,0.0875,2026-09-11T09:38:08+00:00
ARLY_SORO_0011_P_2,ARLY_SORO_0011,OK,,18,weights,0.0875,2026-09-11T09:38:08+00:00
ARLY_SORO_0011_S_1,ARLY_SORO_0011,OK,,18,weights,0.0899,2026-09-11T09:38:08+00:00
ARLY_SORO_0011_S_2,ARLY_SORO_0011,OK,,18,weights,0.0888,2026-09-11T09:38:08+00:00
ARLY_SORO_0011_S_3,ARLY_SORO_0011,OK,,18,weights,0.0889,2026-09-11T09:38:08+00:00
ARLY_SORO_0012_P_1,ARLY_SORO_0012,OK,,18,weights,0.0885,2026-09-11T09:38:08+00:00
ARLY_SORO_0012_P_2,ARLY_SORO_0012,OK,,18,weights,0.0885,2026-09-11T09:38:08+00:00
ARLY_SORO_0012_S_1,ARLY_SORO_0012,OK,,18,weights,0.0895,2026-09-11T09:38:08+00:00
